age_bracket,percent
0_4,0.0568177948589679
5_9,0.05943713569738725
10_14,0.06015983074726913
15_19,0.06028795600526514
20_24,0.06493059800198092
25_29,0.07020994658671129
30_34,0.0700303752404186
35_39,0.06863153160149468
40_44,0.06311185629000698
45_49,0.06310573175568596
50_54,0.06284164183576302
55_59,0.06538846818782133
60_64,0.06783607708387893
65_69,0.05941361748559448
70_74,0.041512828572079524
75_79,0.027705923380115793
80_84,0.018181047604045427
85_100,0.020397639065513652
