age_bracket,percent
0_4,0.06446504063520449
5_9,0.056810136447934076
10_14,0.05617545042097086
15_19,0.055391495249735245
20_24,0.0670849531602987
25_29,0.08921471468663891
30_34,0.08232018008339524
35_39,0.07133726454784517
40_44,0.06468644767909322
45_49,0.06511311307652949
50_54,0.06562158433951007
55_59,0.06218743784879046
60_64,0.05635085494566391
65_69,0.04592666284764305
70_74,0.0336839369827107
75_79,0.02541304525203006
80_84,0.01797678583266897
85_100,0.020240895963337373
