age_bracket,percent
0_4,0.0907773413706916
5_9,0.0951670832370671
10_14,0.0889290290059020
15_19,0.0749616685219802
20_24,0.0728823171115919
25_29,0.0702568734116066
30_34,0.0737329608703871
35_39,0.0691751906072126
40_44,0.0706769444036042
45_49,0.0574447081556783
50_54,0.0546617378336939
55_59,0.0456617168301443
60_64,0.0430467749049589
65_69,0.0372287916657915
70_74,0.0258448677826553
75_79,0.0118775072987335
80_84,0.0063115666547647
85_100,0.0113629203335364
