,name,Total,Family households,Family households:2-person household,Family households:3-person household,Family households:4-person household,Family households:5-person household,Family households:6-person household,Family households:7-or-more person household,Nonfamily households,Nonfamily households:1-person household,Nonfamily households:2-person household,Nonfamily households:3-person household,Nonfamily households:4-person household,Nonfamily households:5-person household,Nonfamily households:6-person household,Nonfamily households:7-or-more person household,Family households:1-person household,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US53033010200,"Census Tract 102, King, WA",1974.0,1171.0,589.0,202.0,263.0,73.0,20.0,24.0,803.0,564.0,204.0,26.0,9.0,0.0,0.0,0.0,0,564.0,793.0,228.0,272.0,73.0,20.0,24.0
14000US53033010300,"Census Tract 103, King, WA",2825.0,1439.0,616.0,237.0,206.0,228.0,55.0,97.0,1386.0,861.0,463.0,62.0,0.0,0.0,0.0,0.0,0,861.0,1079.0,299.0,206.0,228.0,55.0,97.0
14000US53033010401,"Census Tract 104.01, King, WA",1441.0,1059.0,357.0,318.0,193.0,99.0,25.0,67.0,382.0,278.0,104.0,0.0,0.0,0.0,0.0,0.0,0,278.0,461.0,318.0,193.0,99.0,25.0,67.0
14000US53033010402,"Census Tract 104.02, King, WA",1747.0,1267.0,475.0,333.0,212.0,182.0,41.0,24.0,480.0,338.0,88.0,54.0,0.0,0.0,0.0,0.0,0,338.0,563.0,387.0,212.0,182.0,41.0,24.0
14000US53033010500,"Census Tract 105, King, WA",4410.0,1785.0,1052.0,327.0,364.0,14.0,28.0,0.0,2625.0,2061.0,547.0,17.0,0.0,0.0,0.0,0.0,0,2061.0,1599.0,344.0,364.0,14.0,28.0,0.0
14000US53033010600,"Census Tract 106, King, WA",3730.0,2246.0,1172.0,534.0,441.0,47.0,24.0,28.0,1484.0,1019.0,412.0,42.0,0.0,11.0,0.0,0.0,0,1019.0,1584.0,576.0,441.0,58.0,24.0,28.0
14000US53033010701,"Census Tract 107.01, King, WA",1546.0,851.0,337.0,235.0,117.0,91.0,29.0,42.0,695.0,503.0,122.0,45.0,25.0,0.0,0.0,0.0,0,503.0,459.0,280.0,142.0,91.0,29.0,42.0
14000US53033010702,"Census Tract 107.02, King, WA",1600.0,1114.0,319.0,187.0,280.0,171.0,83.0,74.0,486.0,401.0,61.0,24.0,0.0,0.0,0.0,0.0,0,401.0,380.0,211.0,280.0,171.0,83.0,74.0
14000US53033010800,"Census Tract 108, King, WA",1890.0,1255.0,614.0,362.0,107.0,77.0,63.0,32.0,635.0,379.0,185.0,52.0,19.0,0.0,0.0,0.0,0,379.0,799.0,414.0,126.0,77.0,63.0,32.0
14000US53033010900,"Census Tract 109, King, WA",593.0,166.0,67.0,55.0,44.0,0.0,0.0,0.0,427.0,292.0,91.0,44.0,0.0,0.0,0.0,0.0,0,292.0,158.0,99.0,44.0,0.0,0.0,0.0
14000US53033011001,"Census Tract 110.01, King, WA",1647.0,990.0,359.0,145.0,137.0,212.0,54.0,83.0,657.0,566.0,54.0,13.0,24.0,0.0,0.0,0.0,0,566.0,413.0,158.0,161.0,212.0,54.0,83.0
14000US53033011002,"Census Tract 110.02, King, WA",1382.0,1046.0,286.0,227.0,183.0,131.0,82.0,137.0,336.0,274.0,41.0,0.0,7.0,14.0,0.0,0.0,0,274.0,327.0,227.0,190.0,145.0,82.0,137.0
14000US53033011101,"Census Tract 111.01, King, WA",1913.0,1110.0,398.0,271.0,157.0,148.0,65.0,71.0,803.0,563.0,139.0,72.0,29.0,0.0,0.0,0.0,0,563.0,537.0,343.0,186.0,148.0,65.0,71.0
14000US53033011102,"Census Tract 111.02, King, WA",1601.0,1114.0,514.0,190.0,171.0,121.0,57.0,61.0,487.0,320.0,138.0,12.0,0.0,0.0,0.0,17.0,0,320.0,652.0,202.0,171.0,121.0,57.0,78.0
14000US53033011200,"Census Tract 112, King, WA",1436.0,807.0,287.0,226.0,204.0,0.0,56.0,34.0,629.0,428.0,181.0,10.0,10.0,0.0,0.0,0.0,0,428.0,468.0,236.0,214.0,0.0,56.0,34.0
14000US53033011300,"Census Tract 113, King, WA",3021.0,1520.0,549.0,445.0,362.0,72.0,0.0,92.0,1501.0,1141.0,319.0,12.0,29.0,0.0,0.0,0.0,0,1141.0,868.0,457.0,391.0,72.0,0.0,92.0
14000US53033011401,"Census Tract 114.01, King, WA",1782.0,997.0,400.0,295.0,153.0,89.0,52.0,8.0,785.0,502.0,236.0,47.0,0.0,0.0,0.0,0.0,0,502.0,636.0,342.0,153.0,89.0,52.0,8.0
14000US53033011402,"Census Tract 114.02, King, WA",1999.0,997.0,422.0,337.0,147.0,70.0,7.0,14.0,1002.0,785.0,167.0,50.0,0.0,0.0,0.0,0.0,0,785.0,589.0,387.0,147.0,70.0,7.0,14.0
14000US53033011500,"Census Tract 115, King, WA",1984.0,1192.0,596.0,309.0,212.0,25.0,46.0,4.0,792.0,592.0,170.0,30.0,0.0,0.0,0.0,0.0,0,592.0,766.0,339.0,212.0,25.0,46.0,4.0
14000US53033011600,"Census Tract 116, King, WA",3163.0,1861.0,910.0,490.0,367.0,61.0,33.0,0.0,1302.0,995.0,267.0,40.0,0.0,0.0,0.0,0.0,0,995.0,1177.0,530.0,367.0,61.0,33.0,0.0
14000US53033011700,"Census Tract 117, King, WA",1642.0,1194.0,283.0,277.0,433.0,89.0,78.0,34.0,448.0,253.0,104.0,19.0,31.0,41.0,0.0,0.0,0,253.0,387.0,296.0,464.0,130.0,78.0,34.0
14000US53033011800,"Census Tract 118, King, WA",2866.0,1905.0,692.0,413.0,297.0,224.0,128.0,151.0,961.0,739.0,160.0,62.0,0.0,0.0,0.0,0.0,0,739.0,852.0,475.0,297.0,224.0,128.0,151.0
14000US53033011900,"Census Tract 119, King, WA",2587.0,1716.0,608.0,369.0,299.0,267.0,123.0,50.0,871.0,634.0,122.0,29.0,64.0,0.0,22.0,0.0,0,634.0,730.0,398.0,363.0,267.0,145.0,50.0
14000US53033012000,"Census Tract 120, King, WA",1532.0,856.0,385.0,208.0,136.0,79.0,35.0,13.0,676.0,468.0,208.0,0.0,0.0,0.0,0.0,0.0,0,468.0,593.0,208.0,136.0,79.0,35.0,13.0
14000US53033012100,"Census Tract 121, King, WA",1181.0,813.0,521.0,120.0,113.0,50.0,9.0,0.0,368.0,277.0,84.0,7.0,0.0,0.0,0.0,0.0,0,277.0,605.0,127.0,113.0,50.0,9.0,0.0
14000US53033020100,"Census Tract 201, King, WA",1286.0,799.0,391.0,213.0,131.0,43.0,21.0,0.0,487.0,298.0,162.0,8.0,0.0,19.0,0.0,0.0,0,298.0,553.0,221.0,131.0,62.0,21.0,0.0
14000US53033020200,"Census Tract 202, King, WA",2134.0,1482.0,687.0,373.0,294.0,34.0,94.0,0.0,652.0,593.0,59.0,0.0,0.0,0.0,0.0,0.0,0,593.0,746.0,373.0,294.0,34.0,94.0,0.0
14000US53033020300,"Census Tract 203, King, WA",3146.0,1604.0,619.0,472.0,304.0,134.0,72.0,3.0,1542.0,1258.0,252.0,32.0,0.0,0.0,0.0,0.0,0,1258.0,871.0,504.0,304.0,134.0,72.0,3.0
14000US53033020401,"Census Tract 204.01, King, WA",1475.0,929.0,350.0,268.0,231.0,73.0,7.0,0.0,546.0,374.0,160.0,0.0,0.0,12.0,0.0,0.0,0,374.0,510.0,268.0,231.0,85.0,7.0,0.0
14000US53033020402,"Census Tract 204.02, King, WA",2234.0,1447.0,655.0,309.0,324.0,85.0,63.0,11.0,787.0,602.0,171.0,0.0,0.0,14.0,0.0,0.0,0,602.0,826.0,309.0,324.0,99.0,63.0,11.0
14000US53033020500,"Census Tract 205, King, WA",2844.0,1759.0,929.0,446.0,217.0,130.0,28.0,9.0,1085.0,850.0,193.0,17.0,0.0,0.0,25.0,0.0,0,850.0,1122.0,463.0,217.0,130.0,53.0,9.0
14000US53033020600,"Census Tract 206, King, WA",1318.0,922.0,320.0,216.0,211.0,141.0,24.0,10.0,396.0,351.0,45.0,0.0,0.0,0.0,0.0,0.0,0,351.0,365.0,216.0,211.0,141.0,24.0,10.0
14000US53033020700,"Census Tract 207, King, WA",1508.0,983.0,466.0,191.0,223.0,51.0,49.0,3.0,525.0,402.0,123.0,0.0,0.0,0.0,0.0,0.0,0,402.0,589.0,191.0,223.0,51.0,49.0,3.0
14000US53033020800,"Census Tract 208, King, WA",1778.0,1159.0,565.0,281.0,168.0,120.0,11.0,14.0,619.0,523.0,75.0,0.0,21.0,0.0,0.0,0.0,0,523.0,640.0,281.0,189.0,120.0,11.0,14.0
14000US53033020900,"Census Tract 209, King, WA",1411.0,830.0,388.0,168.0,154.0,71.0,49.0,0.0,581.0,409.0,114.0,12.0,36.0,0.0,0.0,10.0,0,409.0,502.0,180.0,190.0,71.0,49.0,10.0
14000US53033021000,"Census Tract 210, King, WA",2158.0,1514.0,580.0,456.0,273.0,177.0,19.0,9.0,644.0,460.0,102.0,22.0,26.0,34.0,0.0,0.0,0,460.0,682.0,478.0,299.0,211.0,19.0,9.0
14000US53033021100,"Census Tract 211, King, WA",1590.0,1029.0,383.0,307.0,199.0,122.0,0.0,18.0,561.0,437.0,51.0,61.0,12.0,0.0,0.0,0.0,0,437.0,434.0,368.0,211.0,122.0,0.0,18.0
14000US53033021300,"Census Tract 213, King, WA",1756.0,866.0,305.0,282.0,151.0,80.0,30.0,18.0,890.0,720.0,170.0,0.0,0.0,0.0,0.0,0.0,0,720.0,475.0,282.0,151.0,80.0,30.0,18.0
14000US53033021400,"Census Tract 214, King, WA",1450.0,1151.0,436.0,329.0,271.0,76.0,26.0,13.0,299.0,237.0,52.0,10.0,0.0,0.0,0.0,0.0,0,237.0,488.0,339.0,271.0,76.0,26.0,13.0
14000US53033021500,"Census Tract 215, King, WA",1744.0,1364.0,742.0,266.0,252.0,82.0,22.0,0.0,380.0,278.0,33.0,43.0,0.0,0.0,26.0,0.0,0,278.0,775.0,309.0,252.0,82.0,48.0,0.0
14000US53033021600,"Census Tract 216, King, WA",1849.0,1362.0,555.0,405.0,288.0,89.0,15.0,10.0,487.0,303.0,122.0,25.0,25.0,0.0,12.0,0.0,0,303.0,677.0,430.0,313.0,89.0,27.0,10.0
14000US53033021700,"Census Tract 217, King, WA",3651.0,1978.0,704.0,602.0,434.0,199.0,39.0,0.0,1673.0,1214.0,365.0,49.0,45.0,0.0,0.0,0.0,0,1214.0,1069.0,651.0,479.0,199.0,39.0,0.0
14000US53033021802,"Census Tract 218.02, King, WA",2279.0,1612.0,577.0,403.0,516.0,116.0,0.0,0.0,667.0,566.0,87.0,14.0,0.0,0.0,0.0,0.0,0,566.0,664.0,417.0,516.0,116.0,0.0,0.0
14000US53033021803,"Census Tract 218.03, King, WA",2090.0,1362.0,710.0,276.0,239.0,111.0,0.0,26.0,728.0,568.0,160.0,0.0,0.0,0.0,0.0,0.0,0,568.0,870.0,276.0,239.0,111.0,0.0,26.0
14000US53033021804,"Census Tract 218.04, King, WA",1945.0,1251.0,547.0,314.0,214.0,108.0,47.0,21.0,694.0,543.0,142.0,0.0,9.0,0.0,0.0,0.0,0,543.0,689.0,314.0,223.0,108.0,47.0,21.0
14000US53033021903,"Census Tract 219.03, King, WA",2501.0,1513.0,729.0,265.0,317.0,117.0,0.0,85.0,988.0,726.0,229.0,33.0,0.0,0.0,0.0,0.0,0,726.0,958.0,298.0,317.0,117.0,0.0,85.0
14000US53033021904,"Census Tract 219.04, King, WA",1793.0,1297.0,548.0,252.0,264.0,172.0,28.0,33.0,496.0,338.0,109.0,49.0,0.0,0.0,0.0,0.0,0,338.0,657.0,301.0,264.0,172.0,28.0,33.0
14000US53033021905,"Census Tract 219.05, King, WA",2238.0,1490.0,585.0,408.0,405.0,62.0,30.0,0.0,748.0,535.0,196.0,17.0,0.0,0.0,0.0,0.0,0,535.0,781.0,425.0,405.0,62.0,30.0,0.0
14000US53033021906,"Census Tract 219.06, King, WA",1717.0,1241.0,550.0,306.0,231.0,50.0,63.0,41.0,476.0,381.0,89.0,6.0,0.0,0.0,0.0,0.0,0,381.0,639.0,312.0,231.0,50.0,63.0,41.0
14000US53033022001,"Census Tract 220.01, King, WA",2323.0,1396.0,690.0,310.0,274.0,63.0,59.0,0.0,927.0,705.0,175.0,27.0,0.0,0.0,0.0,20.0,0,705.0,865.0,337.0,274.0,63.0,59.0,20.0
14000US53033022003,"Census Tract 220.03, King, WA",1933.0,1295.0,596.0,280.0,323.0,87.0,9.0,0.0,638.0,331.0,269.0,6.0,32.0,0.0,0.0,0.0,0,331.0,865.0,286.0,355.0,87.0,9.0,0.0
14000US53033022005,"Census Tract 220.05, King, WA",2195.0,1168.0,424.0,333.0,301.0,93.0,17.0,0.0,1027.0,759.0,239.0,29.0,0.0,0.0,0.0,0.0,0,759.0,663.0,362.0,301.0,93.0,17.0,0.0
14000US53033022006,"Census Tract 220.06, King, WA",1747.0,904.0,376.0,289.0,195.0,22.0,20.0,2.0,843.0,636.0,183.0,24.0,0.0,0.0,0.0,0.0,0,636.0,559.0,313.0,195.0,22.0,20.0,2.0
14000US53033022101,"Census Tract 221.01, King, WA",1795.0,1405.0,621.0,313.0,311.0,128.0,16.0,16.0,390.0,303.0,78.0,9.0,0.0,0.0,0.0,0.0,0,303.0,699.0,322.0,311.0,128.0,16.0,16.0
14000US53033022102,"Census Tract 221.02, King, WA",2384.0,1799.0,677.0,356.0,621.0,76.0,50.0,19.0,585.0,494.0,91.0,0.0,0.0,0.0,0.0,0.0,0,494.0,768.0,356.0,621.0,76.0,50.0,19.0
14000US53033022201,"Census Tract 222.01, King, WA",1700.0,1227.0,572.0,273.0,270.0,70.0,30.0,12.0,473.0,369.0,73.0,31.0,0.0,0.0,0.0,0.0,0,369.0,645.0,304.0,270.0,70.0,30.0,12.0
14000US53033022202,"Census Tract 222.02, King, WA",3401.0,1996.0,1014.0,498.0,378.0,43.0,37.0,26.0,1405.0,1081.0,324.0,0.0,0.0,0.0,0.0,0.0,0,1081.0,1338.0,498.0,378.0,43.0,37.0,26.0
14000US53033022203,"Census Tract 222.03, King, WA",1842.0,1461.0,667.0,261.0,417.0,89.0,27.0,0.0,381.0,280.0,101.0,0.0,0.0,0.0,0.0,0.0,0,280.0,768.0,261.0,417.0,89.0,27.0,0.0
14000US53033022300,"Census Tract 223, King, WA",1056.0,884.0,440.0,253.0,132.0,52.0,7.0,0.0,172.0,112.0,57.0,3.0,0.0,0.0,0.0,0.0,0,112.0,497.0,256.0,132.0,52.0,7.0,0.0
14000US53033022400,"Census Tract 224, King, WA",3682.0,2295.0,1068.0,589.0,445.0,115.0,78.0,0.0,1387.0,1036.0,332.0,19.0,0.0,0.0,0.0,0.0,0,1036.0,1400.0,608.0,445.0,115.0,78.0,0.0
14000US53033022500,"Census Tract 225, King, WA",3998.0,2240.0,1174.0,489.0,366.0,135.0,45.0,31.0,1758.0,1574.0,184.0,0.0,0.0,0.0,0.0,0.0,0,1574.0,1358.0,489.0,366.0,135.0,45.0,31.0
14000US53033022603,"Census Tract 226.03, King, WA",2499.0,1575.0,680.0,414.0,307.0,116.0,43.0,15.0,924.0,675.0,154.0,83.0,0.0,12.0,0.0,0.0,0,675.0,834.0,497.0,307.0,128.0,43.0,15.0
14000US53033022604,"Census Tract 226.04, King, WA",1861.0,1282.0,459.0,327.0,398.0,81.0,17.0,0.0,579.0,407.0,116.0,0.0,0.0,45.0,11.0,0.0,0,407.0,575.0,327.0,398.0,126.0,28.0,0.0
14000US53033022605,"Census Tract 226.05, King, WA",2595.0,1517.0,713.0,398.0,226.0,113.0,67.0,0.0,1078.0,624.0,328.0,91.0,35.0,0.0,0.0,0.0,0,624.0,1041.0,489.0,261.0,113.0,67.0,0.0
14000US53033022606,"Census Tract 226.06, King, WA",2368.0,1575.0,597.0,531.0,234.0,151.0,62.0,0.0,793.0,578.0,120.0,83.0,0.0,0.0,12.0,0.0,0,578.0,717.0,614.0,234.0,151.0,74.0,0.0
14000US53033022701,"Census Tract 227.01, King, WA",1615.0,857.0,481.0,180.0,166.0,21.0,0.0,9.0,758.0,617.0,128.0,0.0,0.0,13.0,0.0,0.0,0,617.0,609.0,180.0,166.0,34.0,0.0,9.0
14000US53033022702,"Census Tract 227.02, King, WA",1395.0,937.0,438.0,151.0,238.0,83.0,15.0,12.0,458.0,339.0,63.0,21.0,35.0,0.0,0.0,0.0,0,339.0,501.0,172.0,273.0,83.0,15.0,12.0
14000US53033022703,"Census Tract 227.03, King, WA",819.0,646.0,239.0,159.0,169.0,66.0,5.0,8.0,173.0,134.0,21.0,18.0,0.0,0.0,0.0,0.0,0,134.0,260.0,177.0,169.0,66.0,5.0,8.0
14000US53033022801,"Census Tract 228.01, King, WA",3950.0,2412.0,966.0,847.0,510.0,57.0,16.0,16.0,1538.0,1169.0,154.0,173.0,42.0,0.0,0.0,0.0,0,1169.0,1120.0,1020.0,552.0,57.0,16.0,16.0
14000US53033022802,"Census Tract 228.02, King, WA",2106.0,1421.0,542.0,481.0,242.0,111.0,45.0,0.0,685.0,477.0,171.0,9.0,18.0,10.0,0.0,0.0,0,477.0,713.0,490.0,260.0,121.0,45.0,0.0
14000US53033022803,"Census Tract 228.03, King, WA",2479.0,1681.0,680.0,433.0,456.0,93.0,19.0,0.0,798.0,660.0,96.0,24.0,18.0,0.0,0.0,0.0,0,660.0,776.0,457.0,474.0,93.0,19.0,0.0
14000US53033022901,"Census Tract 229.01, King, WA",1041.0,787.0,355.0,219.0,91.0,72.0,18.0,32.0,254.0,190.0,64.0,0.0,0.0,0.0,0.0,0.0,0,190.0,419.0,219.0,91.0,72.0,18.0,32.0
14000US53033022902,"Census Tract 229.02, King, WA",2409.0,1900.0,810.0,444.0,530.0,28.0,62.0,26.0,509.0,356.0,131.0,22.0,0.0,0.0,0.0,0.0,0,356.0,941.0,466.0,530.0,28.0,62.0,26.0
14000US53033023000,"Census Tract 230, King, WA",2094.0,1595.0,662.0,348.0,400.0,134.0,30.0,21.0,499.0,410.0,68.0,21.0,0.0,0.0,0.0,0.0,0,410.0,730.0,369.0,400.0,134.0,30.0,21.0
14000US53033023100,"Census Tract 231, King, WA",1437.0,1096.0,452.0,152.0,317.0,150.0,25.0,0.0,341.0,249.0,81.0,0.0,11.0,0.0,0.0,0.0,0,249.0,533.0,152.0,328.0,150.0,25.0,0.0
14000US53033023201,"Census Tract 232.01, King, WA",2640.0,1501.0,489.0,538.0,327.0,134.0,0.0,13.0,1139.0,705.0,272.0,36.0,89.0,17.0,0.0,20.0,0,705.0,761.0,574.0,416.0,151.0,0.0,33.0
14000US53033023202,"Census Tract 232.02, King, WA",1876.0,996.0,282.0,297.0,319.0,47.0,8.0,43.0,880.0,692.0,122.0,60.0,6.0,0.0,0.0,0.0,0,692.0,404.0,357.0,325.0,47.0,8.0,43.0
14000US53033023300,"Census Tract 233, King, WA",2343.0,1710.0,797.0,245.0,442.0,105.0,44.0,77.0,633.0,414.0,115.0,60.0,44.0,0.0,0.0,0.0,0,414.0,912.0,305.0,486.0,105.0,44.0,77.0
14000US53033023401,"Census Tract 234.01, King, WA",1569.0,1049.0,424.0,250.0,248.0,112.0,7.0,8.0,520.0,460.0,45.0,15.0,0.0,0.0,0.0,0.0,0,460.0,469.0,265.0,248.0,112.0,7.0,8.0
14000US53033023403,"Census Tract 234.03, King, WA",1589.0,1203.0,494.0,339.0,250.0,66.0,39.0,15.0,386.0,322.0,55.0,9.0,0.0,0.0,0.0,0.0,0,322.0,549.0,348.0,250.0,66.0,39.0,15.0
14000US53033023404,"Census Tract 234.04, King, WA",1182.0,921.0,300.0,192.0,281.0,139.0,1.0,8.0,261.0,199.0,62.0,0.0,0.0,0.0,0.0,0.0,0,199.0,362.0,192.0,281.0,139.0,1.0,8.0
14000US53033023500,"Census Tract 235, King, WA",1514.0,1150.0,516.0,293.0,248.0,75.0,18.0,0.0,364.0,302.0,55.0,7.0,0.0,0.0,0.0,0.0,0,302.0,571.0,300.0,248.0,75.0,18.0,0.0
14000US53033023601,"Census Tract 236.01, King, WA",1786.0,1044.0,526.0,216.0,210.0,16.0,63.0,13.0,742.0,530.0,161.0,51.0,0.0,0.0,0.0,0.0,0,530.0,687.0,267.0,210.0,16.0,63.0,13.0
14000US53033023603,"Census Tract 236.03, King, WA",2623.0,1697.0,637.0,514.0,398.0,96.0,52.0,0.0,926.0,685.0,101.0,131.0,9.0,0.0,0.0,0.0,0,685.0,738.0,645.0,407.0,96.0,52.0,0.0
14000US53033023604,"Census Tract 236.04, King, WA",2639.0,1622.0,731.0,353.0,343.0,114.0,81.0,0.0,1017.0,647.0,228.0,108.0,34.0,0.0,0.0,0.0,0,647.0,959.0,461.0,377.0,114.0,81.0,0.0
14000US53033023700,"Census Tract 237, King, WA",1739.0,1145.0,456.0,326.0,236.0,69.0,28.0,30.0,594.0,397.0,173.0,21.0,3.0,0.0,0.0,0.0,0,397.0,629.0,347.0,239.0,69.0,28.0,30.0
14000US53033023801,"Census Tract 238.01, King, WA",1358.0,847.0,444.0,224.0,136.0,8.0,21.0,14.0,511.0,387.0,92.0,32.0,0.0,0.0,0.0,0.0,0,387.0,536.0,256.0,136.0,8.0,21.0,14.0
14000US53033023803,"Census Tract 238.03, King, WA",3078.0,1278.0,923.0,212.0,64.0,79.0,0.0,0.0,1800.0,1482.0,307.0,11.0,0.0,0.0,0.0,0.0,0,1482.0,1230.0,223.0,64.0,79.0,0.0,0.0
14000US53033023804,"Census Tract 238.04, King, WA",4426.0,1940.0,1467.0,341.0,79.0,53.0,0.0,0.0,2486.0,2116.0,370.0,0.0,0.0,0.0,0.0,0.0,0,2116.0,1837.0,341.0,79.0,53.0,0.0,0.0
14000US53033023900,"Census Tract 239, King, WA",2820.0,2061.0,1121.0,254.0,510.0,158.0,16.0,2.0,759.0,529.0,183.0,47.0,0.0,0.0,0.0,0.0,0,529.0,1304.0,301.0,510.0,158.0,16.0,2.0
14000US53033024000,"Census Tract 240, King, WA",3361.0,1997.0,831.0,447.0,529.0,113.0,77.0,0.0,1364.0,1160.0,204.0,0.0,0.0,0.0,0.0,0.0,0,1160.0,1035.0,447.0,529.0,113.0,77.0,0.0
14000US53033024100,"Census Tract 241, King, WA",1708.0,1458.0,616.0,281.0,341.0,193.0,27.0,0.0,250.0,211.0,34.0,2.0,0.0,1.0,2.0,0.0,0,211.0,650.0,283.0,341.0,194.0,29.0,0.0
14000US53033024200,"Census Tract 242, King, WA",1184.0,969.0,397.0,172.0,282.0,91.0,22.0,5.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0,215.0,397.0,172.0,282.0,91.0,22.0,5.0
14000US53033024300,"Census Tract 243, King, WA",4031.0,2326.0,1158.0,647.0,357.0,114.0,35.0,15.0,1705.0,1406.0,251.0,48.0,0.0,0.0,0.0,0.0,0,1406.0,1409.0,695.0,357.0,114.0,35.0,15.0
14000US53033024400,"Census Tract 244, King, WA",1355.0,692.0,258.0,149.0,187.0,82.0,16.0,0.0,663.0,483.0,180.0,0.0,0.0,0.0,0.0,0.0,0,483.0,438.0,149.0,187.0,82.0,16.0,0.0
14000US53033024500,"Census Tract 245, King, WA",1747.0,1512.0,512.0,392.0,406.0,159.0,36.0,7.0,235.0,201.0,34.0,0.0,0.0,0.0,0.0,0.0,0,201.0,546.0,392.0,406.0,159.0,36.0,7.0
14000US53033024601,"Census Tract 246.01, King, WA",1645.0,1437.0,675.0,275.0,355.0,114.0,8.0,10.0,208.0,172.0,36.0,0.0,0.0,0.0,0.0,0.0,0,172.0,711.0,275.0,355.0,114.0,8.0,10.0
14000US53033024602,"Census Tract 246.02, King, WA",1345.0,1214.0,487.0,269.0,351.0,105.0,2.0,0.0,131.0,124.0,7.0,0.0,0.0,0.0,0.0,0.0,0,124.0,494.0,269.0,351.0,105.0,2.0,0.0
14000US53033024701,"Census Tract 247.01, King, WA",1404.0,1041.0,287.0,219.0,349.0,135.0,33.0,18.0,363.0,289.0,74.0,0.0,0.0,0.0,0.0,0.0,0,289.0,361.0,219.0,349.0,135.0,33.0,18.0
14000US53033024702,"Census Tract 247.02, King, WA",2984.0,2264.0,1033.0,721.0,356.0,124.0,30.0,0.0,720.0,593.0,67.0,0.0,8.0,52.0,0.0,0.0,0,593.0,1100.0,721.0,364.0,176.0,30.0,0.0
14000US53033024800,"Census Tract 248, King, WA",2164.0,1511.0,481.0,454.0,415.0,99.0,25.0,37.0,653.0,507.0,59.0,70.0,0.0,17.0,0.0,0.0,0,507.0,540.0,524.0,415.0,116.0,25.0,37.0
14000US53033024901,"Census Tract 249.01, King, WA",1863.0,1616.0,542.0,463.0,439.0,113.0,48.0,11.0,247.0,237.0,10.0,0.0,0.0,0.0,0.0,0.0,0,237.0,552.0,463.0,439.0,113.0,48.0,11.0
14000US53033024902,"Census Tract 249.02, King, WA",1335.0,1105.0,351.0,252.0,402.0,62.0,25.0,13.0,230.0,146.0,34.0,32.0,7.0,11.0,0.0,0.0,0,146.0,385.0,284.0,409.0,73.0,25.0,13.0
14000US53033024903,"Census Tract 249.03, King, WA",2346.0,2074.0,721.0,521.0,540.0,226.0,58.0,8.0,272.0,219.0,22.0,16.0,15.0,0.0,0.0,0.0,0,219.0,743.0,537.0,555.0,226.0,58.0,8.0
14000US53033025001,"Census Tract 250.01, King, WA",1927.0,1484.0,631.0,405.0,308.0,81.0,49.0,10.0,443.0,383.0,41.0,10.0,9.0,0.0,0.0,0.0,0,383.0,672.0,415.0,317.0,81.0,49.0,10.0
14000US53033025003,"Census Tract 250.03, King, WA",2603.0,2059.0,1000.0,418.0,505.0,116.0,20.0,0.0,544.0,369.0,127.0,48.0,0.0,0.0,0.0,0.0,0,369.0,1127.0,466.0,505.0,116.0,20.0,0.0
14000US53033025005,"Census Tract 250.05, King, WA",1981.0,1344.0,505.0,305.0,351.0,140.0,43.0,0.0,637.0,493.0,118.0,9.0,0.0,17.0,0.0,0.0,0,493.0,623.0,314.0,351.0,157.0,43.0,0.0
14000US53033025006,"Census Tract 250.06, King, WA",2429.0,1864.0,823.0,501.0,389.0,113.0,22.0,16.0,565.0,502.0,63.0,0.0,0.0,0.0,0.0,0.0,0,502.0,886.0,501.0,389.0,113.0,22.0,16.0
14000US53033025101,"Census Tract 251.01, King, WA",2129.0,1638.0,541.0,320.0,486.0,209.0,16.0,66.0,491.0,262.0,148.0,27.0,13.0,41.0,0.0,0.0,0,262.0,689.0,347.0,499.0,250.0,16.0,66.0
14000US53033025102,"Census Tract 251.02, King, WA",2826.0,2257.0,702.0,809.0,575.0,108.0,55.0,8.0,569.0,344.0,214.0,11.0,0.0,0.0,0.0,0.0,0,344.0,916.0,820.0,575.0,108.0,55.0,8.0
14000US53033025200,"Census Tract 252, King, WA",3311.0,2419.0,793.0,744.0,654.0,159.0,69.0,0.0,892.0,707.0,142.0,33.0,0.0,10.0,0.0,0.0,0,707.0,935.0,777.0,654.0,169.0,69.0,0.0
14000US53033025301,"Census Tract 253.01, King, WA",3088.0,1271.0,579.0,405.0,69.0,166.0,52.0,0.0,1817.0,1303.0,491.0,23.0,0.0,0.0,0.0,0.0,0,1303.0,1070.0,428.0,69.0,166.0,52.0,0.0
14000US53033025302,"Census Tract 253.02, King, WA",2739.0,1118.0,683.0,132.0,108.0,59.0,52.0,84.0,1621.0,1325.0,235.0,21.0,40.0,0.0,0.0,0.0,0,1325.0,918.0,153.0,148.0,59.0,52.0,84.0
14000US53033025400,"Census Tract 254, King, WA",3044.0,1712.0,732.0,317.0,432.0,168.0,63.0,0.0,1332.0,902.0,417.0,0.0,13.0,0.0,0.0,0.0,0,902.0,1149.0,317.0,445.0,168.0,63.0,0.0
14000US53033025500,"Census Tract 255, King, WA",1963.0,1123.0,444.0,293.0,187.0,105.0,60.0,34.0,840.0,708.0,132.0,0.0,0.0,0.0,0.0,0.0,0,708.0,576.0,293.0,187.0,105.0,60.0,34.0
