,name,Total,Family households,Family households:2-person household,Family households:3-person household,Family households:4-person household,Family households:5-person household,Family households:6-person household,Family households:7-or-more person household,Nonfamily households,Nonfamily households:1-person household,Nonfamily households:2-person household,Nonfamily households:3-person household,Nonfamily households:4-person household,Nonfamily households:5-person household,Nonfamily households:6-person household,Nonfamily households:7-or-more person household,Family households:1-person household,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US41007950700,"Census Tract 9507, Clatsop, OR",883.0,572.0,328.0,120.0,84.0,15.0,18.0,7.0,311.0,242.0,69.0,0.0,0.0,0.0,0.0,0.0,0,242.0,397.0,120.0,84.0,15.0,18.0,7.0
14000US41007950900,"Census Tract 9509, Clatsop, OR",1987.0,924.0,458.0,243.0,145.0,51.0,0.0,27.0,1063.0,761.0,268.0,0.0,34.0,0.0,0.0,0.0,0,761.0,726.0,243.0,179.0,51.0,0.0,27.0
14000US41007951100,"Census Tract 9511, Clatsop, OR",1869.0,1128.0,536.0,288.0,163.0,92.0,49.0,0.0,741.0,626.0,84.0,31.0,0.0,0.0,0.0,0.0,0,626.0,620.0,319.0,163.0,92.0,49.0,0.0
14000US41007951200,"Census Tract 9512, Clatsop, OR",1229.0,812.0,459.0,104.0,130.0,61.0,37.0,21.0,417.0,286.0,109.0,16.0,3.0,0.0,0.0,3.0,0,286.0,568.0,120.0,133.0,61.0,37.0,24.0
14000US41007951300,"Census Tract 9513, Clatsop, OR",1002.0,760.0,506.0,130.0,63.0,28.0,18.0,15.0,242.0,219.0,17.0,0.0,6.0,0.0,0.0,0.0,0,219.0,523.0,130.0,69.0,28.0,18.0,15.0
14000US41007990000,"Census Tract 9900, Clatsop, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41009970200,"Census Tract 9702, Columbia, OR",2503.0,1544.0,755.0,232.0,310.0,117.0,75.0,55.0,959.0,845.0,92.0,0.0,0.0,22.0,0.0,0.0,0,845.0,847.0,232.0,310.0,139.0,75.0,55.0
14000US41009970300,"Census Tract 9703, Columbia, OR",1733.0,1139.0,553.0,203.0,167.0,106.0,39.0,71.0,594.0,472.0,84.0,7.0,31.0,0.0,0.0,0.0,0,472.0,637.0,210.0,198.0,106.0,39.0,71.0
14000US41009970400,"Census Tract 9704, Columbia, OR",968.0,776.0,471.0,97.0,119.0,26.0,52.0,11.0,192.0,135.0,57.0,0.0,0.0,0.0,0.0,0.0,0,135.0,528.0,97.0,119.0,26.0,52.0,11.0
14000US41009970500,"Census Tract 9705, Columbia, OR",2522.0,1762.0,932.0,404.0,280.0,50.0,10.0,86.0,760.0,477.0,224.0,45.0,14.0,0.0,0.0,0.0,0,477.0,1156.0,449.0,294.0,50.0,10.0,86.0
14000US41009970600,"Census Tract 9706, Columbia, OR",2036.0,1494.0,703.0,262.0,292.0,140.0,97.0,0.0,542.0,449.0,56.0,0.0,37.0,0.0,0.0,0.0,0,449.0,759.0,262.0,329.0,140.0,97.0,0.0
14000US41009970700,"Census Tract 9707, Columbia, OR",1597.0,912.0,341.0,267.0,199.0,61.0,39.0,5.0,685.0,451.0,203.0,15.0,16.0,0.0,0.0,0.0,0,451.0,544.0,282.0,215.0,61.0,39.0,5.0
14000US41009970800,"Census Tract 9708, Columbia, OR",2782.0,1746.0,655.0,433.0,411.0,208.0,39.0,0.0,1036.0,868.0,156.0,0.0,12.0,0.0,0.0,0.0,0,868.0,811.0,433.0,423.0,208.0,39.0,0.0
14000US41009970900,"Census Tract 9709, Columbia, OR",2039.0,1275.0,607.0,296.0,281.0,63.0,18.0,10.0,764.0,683.0,72.0,9.0,0.0,0.0,0.0,0.0,0,683.0,679.0,305.0,281.0,63.0,18.0,10.0
14000US41009971000,"Census Tract 9710, Columbia, OR",1821.0,1311.0,549.0,356.0,272.0,92.0,42.0,0.0,510.0,409.0,93.0,8.0,0.0,0.0,0.0,0.0,0,409.0,642.0,364.0,272.0,92.0,42.0,0.0
14000US41009971100,"Census Tract 9711, Columbia, OR",1295.0,904.0,457.0,212.0,97.0,87.0,27.0,24.0,391.0,341.0,32.0,18.0,0.0,0.0,0.0,0.0,0,341.0,489.0,230.0,97.0,87.0,27.0,24.0
14000US41011000100,"Census Tract 1, Coos, OR",2444.0,1603.0,981.0,326.0,190.0,78.0,0.0,28.0,841.0,682.0,159.0,0.0,0.0,0.0,0.0,0.0,0,682.0,1140.0,326.0,190.0,78.0,0.0,28.0
14000US41011000200,"Census Tract 2, Coos, OR",1093.0,720.0,420.0,98.0,115.0,32.0,33.0,22.0,373.0,288.0,81.0,0.0,0.0,4.0,0.0,0.0,0,288.0,501.0,98.0,115.0,36.0,33.0,22.0
14000US41011000300,"Census Tract 3, Coos, OR",1304.0,683.0,336.0,98.0,169.0,24.0,34.0,22.0,621.0,498.0,106.0,9.0,0.0,0.0,8.0,0.0,0,498.0,442.0,107.0,169.0,24.0,42.0,22.0
14000US41011000400,"Census Tract 4, Coos, OR",2533.0,1750.0,886.0,390.0,262.0,115.0,34.0,63.0,783.0,581.0,183.0,0.0,0.0,19.0,0.0,0.0,0,581.0,1069.0,390.0,262.0,134.0,34.0,63.0
14000US41011000502,"Census Tract 5.02, Coos, OR",1298.0,800.0,529.0,100.0,139.0,9.0,17.0,6.0,498.0,369.0,104.0,25.0,0.0,0.0,0.0,0.0,0,369.0,633.0,125.0,139.0,9.0,17.0,6.0
14000US41011000503,"Census Tract 5.03, Coos, OR",1003.0,704.0,265.0,164.0,183.0,61.0,31.0,0.0,299.0,230.0,44.0,25.0,0.0,0.0,0.0,0.0,0,230.0,309.0,189.0,183.0,61.0,31.0,0.0
14000US41011000504,"Census Tract 5.04, Coos, OR",2566.0,1310.0,663.0,240.0,243.0,74.0,48.0,42.0,1256.0,1071.0,170.0,0.0,0.0,0.0,15.0,0.0,0,1071.0,833.0,240.0,243.0,74.0,63.0,42.0
14000US41011000600,"Census Tract 6, Coos, OR",1112.0,704.0,401.0,98.0,119.0,55.0,17.0,14.0,408.0,361.0,47.0,0.0,0.0,0.0,0.0,0.0,0,361.0,448.0,98.0,119.0,55.0,17.0,14.0
14000US41011000700,"Census Tract 7, Coos, OR",3190.0,1609.0,638.0,436.0,317.0,114.0,15.0,89.0,1581.0,1257.0,275.0,0.0,49.0,0.0,0.0,0.0,0,1257.0,913.0,436.0,366.0,114.0,15.0,89.0
14000US41011000800,"Census Tract 8, Coos, OR",1304.0,873.0,456.0,111.0,128.0,92.0,16.0,70.0,431.0,345.0,76.0,10.0,0.0,0.0,0.0,0.0,0,345.0,532.0,121.0,128.0,92.0,16.0,70.0
14000US41011000900,"Census Tract 9, Coos, OR",2939.0,1932.0,1061.0,364.0,342.0,136.0,0.0,29.0,1007.0,835.0,151.0,21.0,0.0,0.0,0.0,0.0,0,835.0,1212.0,385.0,342.0,136.0,0.0,29.0
14000US41011001000,"Census Tract 10, Coos, OR",3305.0,2104.0,1318.0,422.0,225.0,35.0,0.0,104.0,1201.0,1126.0,75.0,0.0,0.0,0.0,0.0,0.0,0,1126.0,1393.0,422.0,225.0,35.0,0.0,104.0
14000US41011001100,"Census Tract 11, Coos, OR",2549.0,1555.0,910.0,282.0,221.0,78.0,29.0,35.0,994.0,845.0,135.0,14.0,0.0,0.0,0.0,0.0,0,845.0,1045.0,296.0,221.0,78.0,29.0,35.0
14000US41011990101,"Census Tract 9901.01, Coos, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41013950100,"Census Tract 9501, Crook, OR",3097.0,2013.0,1044.0,357.0,413.0,66.0,133.0,0.0,1084.0,976.0,108.0,0.0,0.0,0.0,0.0,0.0,0,976.0,1152.0,357.0,413.0,66.0,133.0,0.0
14000US41013950200,"Census Tract 9502, Crook, OR",1803.0,1180.0,624.0,240.0,168.0,106.0,34.0,8.0,623.0,506.0,92.0,25.0,0.0,0.0,0.0,0.0,0,506.0,716.0,265.0,168.0,106.0,34.0,8.0
14000US41013950300,"Census Tract 9503, Crook, OR",2649.0,1723.0,937.0,167.0,288.0,205.0,29.0,97.0,926.0,647.0,263.0,16.0,0.0,0.0,0.0,0.0,0,647.0,1200.0,183.0,288.0,205.0,29.0,97.0
14000US41013950400,"Census Tract 9504, Crook, OR",1790.0,1282.0,858.0,114.0,173.0,62.0,31.0,44.0,508.0,445.0,63.0,0.0,0.0,0.0,0.0,0.0,0,445.0,921.0,114.0,173.0,62.0,31.0,44.0
14000US41015950100,"Census Tract 9501, Curry, OR",1382.0,730.0,539.0,176.0,11.0,4.0,0.0,0.0,652.0,487.0,130.0,35.0,0.0,0.0,0.0,0.0,0,487.0,669.0,211.0,11.0,4.0,0.0,0.0
14000US41015950200,"Census Tract 9502, Curry, OR",2486.0,1552.0,898.0,292.0,199.0,67.0,16.0,80.0,934.0,801.0,133.0,0.0,0.0,0.0,0.0,0.0,0,801.0,1031.0,292.0,199.0,67.0,16.0,80.0
14000US41015950301,"Census Tract 9503.01, Curry, OR",2000.0,1383.0,845.0,341.0,144.0,43.0,0.0,10.0,617.0,461.0,156.0,0.0,0.0,0.0,0.0,0.0,0,461.0,1001.0,341.0,144.0,43.0,0.0,10.0
14000US41015950302,"Census Tract 9503.02, Curry, OR",2072.0,1174.0,742.0,290.0,69.0,49.0,24.0,0.0,898.0,730.0,108.0,46.0,0.0,0.0,0.0,14.0,0,730.0,850.0,336.0,69.0,49.0,24.0,14.0
14000US41015950400,"Census Tract 9504, Curry, OR",2500.0,1175.0,750.0,237.0,114.0,58.0,13.0,3.0,1325.0,1083.0,242.0,0.0,0.0,0.0,0.0,0.0,0,1083.0,992.0,237.0,114.0,58.0,13.0,3.0
14000US41015990101,"Census Tract 9901.01, Curry, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41017000100,"Census Tract 1, Deschutes, OR",741.0,580.0,363.0,109.0,79.0,25.0,4.0,0.0,161.0,133.0,15.0,13.0,0.0,0.0,0.0,0.0,0,133.0,378.0,122.0,79.0,25.0,4.0,0.0
14000US41017000200,"Census Tract 2, Deschutes, OR",2190.0,1499.0,1007.0,239.0,192.0,41.0,13.0,7.0,691.0,573.0,118.0,0.0,0.0,0.0,0.0,0.0,0,573.0,1125.0,239.0,192.0,41.0,13.0,7.0
14000US41017000300,"Census Tract 3, Deschutes, OR",3507.0,2558.0,1544.0,456.0,229.0,202.0,23.0,104.0,949.0,596.0,313.0,40.0,0.0,0.0,0.0,0.0,0,596.0,1857.0,496.0,229.0,202.0,23.0,104.0
14000US41017000401,"Census Tract 4.01, Deschutes, OR",2065.0,1464.0,740.0,333.0,221.0,118.0,43.0,9.0,601.0,413.0,159.0,29.0,0.0,0.0,0.0,0.0,0,413.0,899.0,362.0,221.0,118.0,43.0,9.0
14000US41017000402,"Census Tract 4.02, Deschutes, OR",1052.0,778.0,495.0,127.0,95.0,46.0,15.0,0.0,274.0,222.0,52.0,0.0,0.0,0.0,0.0,0.0,0,222.0,547.0,127.0,95.0,46.0,15.0,0.0
14000US41017000500,"Census Tract 5, Deschutes, OR",2789.0,2011.0,1431.0,229.0,190.0,106.0,33.0,22.0,778.0,735.0,43.0,0.0,0.0,0.0,0.0,0.0,0,735.0,1474.0,229.0,190.0,106.0,33.0,22.0
14000US41017000600,"Census Tract 6, Deschutes, OR",3259.0,2492.0,1799.0,322.0,228.0,118.0,0.0,25.0,767.0,541.0,212.0,14.0,0.0,0.0,0.0,0.0,0,541.0,2011.0,336.0,228.0,118.0,0.0,25.0
14000US41017000700,"Census Tract 7, Deschutes, OR",2855.0,2152.0,1118.0,278.0,490.0,168.0,13.0,85.0,703.0,604.0,91.0,8.0,0.0,0.0,0.0,0.0,0,604.0,1209.0,286.0,490.0,168.0,13.0,85.0
14000US41017000800,"Census Tract 8, Deschutes, OR",2834.0,1979.0,979.0,441.0,294.0,191.0,74.0,0.0,855.0,683.0,172.0,0.0,0.0,0.0,0.0,0.0,0,683.0,1151.0,441.0,294.0,191.0,74.0,0.0
14000US41017000900,"Census Tract 9, Deschutes, OR",3013.0,1605.0,519.0,428.0,458.0,117.0,45.0,38.0,1408.0,1093.0,213.0,62.0,40.0,0.0,0.0,0.0,0,1093.0,732.0,490.0,498.0,117.0,45.0,38.0
14000US41017001001,"Census Tract 10.01, Deschutes, OR",5467.0,4001.0,1835.0,1048.0,728.0,241.0,54.0,95.0,1466.0,1057.0,370.0,39.0,0.0,0.0,0.0,0.0,0,1057.0,2205.0,1087.0,728.0,241.0,54.0,95.0
14000US41017001002,"Census Tract 10.02, Deschutes, OR",942.0,660.0,364.0,97.0,136.0,49.0,14.0,0.0,282.0,197.0,82.0,0.0,0.0,0.0,3.0,0.0,0,197.0,446.0,97.0,136.0,49.0,17.0,0.0
14000US41017001100,"Census Tract 11, Deschutes, OR",4429.0,3429.0,1703.0,683.0,741.0,276.0,26.0,0.0,1000.0,787.0,154.0,59.0,0.0,0.0,0.0,0.0,0,787.0,1857.0,742.0,741.0,276.0,26.0,0.0
14000US41017001200,"Census Tract 12, Deschutes, OR",2909.0,2093.0,913.0,589.0,395.0,156.0,25.0,15.0,816.0,511.0,290.0,15.0,0.0,0.0,0.0,0.0,0,511.0,1203.0,604.0,395.0,156.0,25.0,15.0
14000US41017001300,"Census Tract 13, Deschutes, OR",5359.0,3911.0,2217.0,830.0,524.0,202.0,138.0,0.0,1448.0,1037.0,373.0,38.0,0.0,0.0,0.0,0.0,0,1037.0,2590.0,868.0,524.0,202.0,138.0,0.0
14000US41017001400,"Census Tract 14, Deschutes, OR",2729.0,1873.0,1062.0,311.0,448.0,28.0,24.0,0.0,856.0,681.0,165.0,10.0,0.0,0.0,0.0,0.0,0,681.0,1227.0,321.0,448.0,28.0,24.0,0.0
14000US41017001500,"Census Tract 15, Deschutes, OR",2817.0,1506.0,808.0,307.0,358.0,28.0,5.0,0.0,1311.0,988.0,249.0,65.0,9.0,0.0,0.0,0.0,0,988.0,1057.0,372.0,367.0,28.0,5.0,0.0
14000US41017001600,"Census Tract 16, Deschutes, OR",2810.0,1163.0,523.0,336.0,178.0,21.0,54.0,51.0,1647.0,1325.0,236.0,63.0,12.0,11.0,0.0,0.0,0,1325.0,759.0,399.0,190.0,32.0,54.0,51.0
14000US41017001700,"Census Tract 17, Deschutes, OR",3567.0,2026.0,737.0,657.0,407.0,209.0,16.0,0.0,1541.0,1172.0,278.0,36.0,55.0,0.0,0.0,0.0,0,1172.0,1015.0,693.0,462.0,209.0,16.0,0.0
14000US41017001800,"Census Tract 18, Deschutes, OR",4153.0,2130.0,1109.0,596.0,187.0,155.0,66.0,17.0,2023.0,1533.0,452.0,23.0,15.0,0.0,0.0,0.0,0,1533.0,1561.0,619.0,202.0,155.0,66.0,17.0
14000US41017001901,"Census Tract 19.01, Deschutes, OR",701.0,616.0,315.0,112.0,130.0,27.0,32.0,0.0,85.0,58.0,27.0,0.0,0.0,0.0,0.0,0.0,0,58.0,342.0,112.0,130.0,27.0,32.0,0.0
14000US41017001902,"Census Tract 19.02, Deschutes, OR",4080.0,2866.0,1390.0,735.0,500.0,141.0,74.0,26.0,1214.0,920.0,199.0,42.0,53.0,0.0,0.0,0.0,0,920.0,1589.0,777.0,553.0,141.0,74.0,26.0
14000US41017002000,"Census Tract 20, Deschutes, OR",3275.0,2093.0,1056.0,422.0,377.0,217.0,21.0,0.0,1182.0,647.0,535.0,0.0,0.0,0.0,0.0,0.0,0,647.0,1591.0,422.0,377.0,217.0,21.0,0.0
14000US41017002100,"Census Tract 21, Deschutes, OR",4928.0,3394.0,1639.0,818.0,518.0,316.0,80.0,23.0,1534.0,1137.0,369.0,28.0,0.0,0.0,0.0,0.0,0,1137.0,2008.0,846.0,518.0,316.0,80.0,23.0
14000US41019010000,"Census Tract 100, Douglas, OR",1064.0,631.0,333.0,194.0,47.0,57.0,0.0,0.0,433.0,318.0,93.0,0.0,0.0,0.0,22.0,0.0,0,318.0,426.0,194.0,47.0,57.0,22.0,0.0
14000US41019020000,"Census Tract 200, Douglas, OR",1420.0,892.0,494.0,135.0,154.0,87.0,22.0,0.0,528.0,396.0,132.0,0.0,0.0,0.0,0.0,0.0,0,396.0,626.0,135.0,154.0,87.0,22.0,0.0
14000US41019030000,"Census Tract 300, Douglas, OR",1594.0,1077.0,648.0,137.0,200.0,67.0,6.0,19.0,517.0,444.0,53.0,9.0,0.0,11.0,0.0,0.0,0,444.0,701.0,146.0,200.0,78.0,6.0,19.0
14000US41019040000,"Census Tract 400, Douglas, OR",1139.0,729.0,452.0,102.0,114.0,53.0,0.0,8.0,410.0,339.0,68.0,3.0,0.0,0.0,0.0,0.0,0,339.0,520.0,105.0,114.0,53.0,0.0,8.0
14000US41019050001,"Census Tract 500.01, Douglas, OR",1876.0,1361.0,850.0,187.0,118.0,108.0,54.0,44.0,515.0,382.0,129.0,4.0,0.0,0.0,0.0,0.0,0,382.0,979.0,191.0,118.0,108.0,54.0,44.0
14000US41019050002,"Census Tract 500.02, Douglas, OR",2823.0,1747.0,774.0,433.0,173.0,254.0,58.0,55.0,1076.0,914.0,162.0,0.0,0.0,0.0,0.0,0.0,0,914.0,936.0,433.0,173.0,254.0,58.0,55.0
14000US41019060000,"Census Tract 600, Douglas, OR",1469.0,1158.0,756.0,162.0,112.0,81.0,17.0,30.0,311.0,209.0,94.0,8.0,0.0,0.0,0.0,0.0,0,209.0,850.0,170.0,112.0,81.0,17.0,30.0
14000US41019070000,"Census Tract 700, Douglas, OR",1931.0,1593.0,1080.0,204.0,179.0,86.0,36.0,8.0,338.0,294.0,24.0,10.0,10.0,0.0,0.0,0.0,0,294.0,1104.0,214.0,189.0,86.0,36.0,8.0
14000US41019080000,"Census Tract 800, Douglas, OR",3344.0,2210.0,1306.0,363.0,330.0,169.0,21.0,21.0,1134.0,993.0,112.0,18.0,11.0,0.0,0.0,0.0,0,993.0,1418.0,381.0,341.0,169.0,21.0,21.0
14000US41019090000,"Census Tract 900, Douglas, OR",2778.0,1688.0,1014.0,146.0,316.0,137.0,22.0,53.0,1090.0,726.0,161.0,168.0,35.0,0.0,0.0,0.0,0,726.0,1175.0,314.0,351.0,137.0,22.0,53.0
14000US41019100000,"Census Tract 1000, Douglas, OR",1180.0,848.0,460.0,256.0,89.0,16.0,27.0,0.0,332.0,296.0,36.0,0.0,0.0,0.0,0.0,0.0,0,296.0,496.0,256.0,89.0,16.0,27.0,0.0
14000US41019110000,"Census Tract 1100, Douglas, OR",1196.0,956.0,618.0,126.0,135.0,30.0,28.0,19.0,240.0,200.0,32.0,0.0,8.0,0.0,0.0,0.0,0,200.0,650.0,126.0,143.0,30.0,28.0,19.0
14000US41019120000,"Census Tract 1200, Douglas, OR",3362.0,1716.0,894.0,334.0,317.0,53.0,46.0,72.0,1646.0,1223.0,377.0,46.0,0.0,0.0,0.0,0.0,0,1223.0,1271.0,380.0,317.0,53.0,46.0,72.0
14000US41019130000,"Census Tract 1300, Douglas, OR",2345.0,1205.0,728.0,188.0,102.0,39.0,122.0,26.0,1140.0,862.0,278.0,0.0,0.0,0.0,0.0,0.0,0,862.0,1006.0,188.0,102.0,39.0,122.0,26.0
14000US41019140000,"Census Tract 1400, Douglas, OR",2507.0,1158.0,536.0,222.0,152.0,104.0,46.0,98.0,1349.0,1184.0,138.0,27.0,0.0,0.0,0.0,0.0,0,1184.0,674.0,249.0,152.0,104.0,46.0,98.0
14000US41019150000,"Census Tract 1500, Douglas, OR",2822.0,2197.0,999.0,675.0,214.0,177.0,66.0,66.0,625.0,454.0,149.0,22.0,0.0,0.0,0.0,0.0,0,454.0,1148.0,697.0,214.0,177.0,66.0,66.0
14000US41019160000,"Census Tract 1600, Douglas, OR",3299.0,2055.0,978.0,439.0,361.0,108.0,87.0,82.0,1244.0,1055.0,141.0,9.0,23.0,0.0,0.0,16.0,0,1055.0,1119.0,448.0,384.0,108.0,87.0,98.0
14000US41019170000,"Census Tract 1700, Douglas, OR",1371.0,1095.0,535.0,168.0,309.0,59.0,16.0,8.0,276.0,211.0,65.0,0.0,0.0,0.0,0.0,0.0,0,211.0,600.0,168.0,309.0,59.0,16.0,8.0
14000US41019180000,"Census Tract 1800, Douglas, OR",1618.0,1174.0,498.0,349.0,174.0,99.0,21.0,33.0,444.0,339.0,105.0,0.0,0.0,0.0,0.0,0.0,0,339.0,603.0,349.0,174.0,99.0,21.0,33.0
14000US41019190000,"Census Tract 1900, Douglas, OR",1878.0,1267.0,568.0,360.0,214.0,63.0,51.0,11.0,611.0,441.0,103.0,49.0,0.0,10.0,8.0,0.0,0,441.0,671.0,409.0,214.0,73.0,59.0,11.0
14000US41019200000,"Census Tract 2000, Douglas, OR",2061.0,1305.0,644.0,293.0,162.0,92.0,52.0,62.0,756.0,595.0,142.0,10.0,9.0,0.0,0.0,0.0,0,595.0,786.0,303.0,171.0,92.0,52.0,62.0
14000US41019210000,"Census Tract 2100, Douglas, OR",1949.0,1315.0,883.0,224.0,98.0,75.0,33.0,2.0,634.0,502.0,120.0,12.0,0.0,0.0,0.0,0.0,0,502.0,1003.0,236.0,98.0,75.0,33.0,2.0
14000US41019990000,"Census Tract 9900, Douglas, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41021960100,"Census Tract 9601, Gilliam, OR",848.0,524.0,277.0,102.0,88.0,33.0,19.0,5.0,324.0,280.0,36.0,8.0,0.0,0.0,0.0,0.0,0,280.0,313.0,110.0,88.0,33.0,19.0,5.0
14000US41023960100,"Census Tract 9601, Grant, OR",811.0,480.0,310.0,62.0,63.0,14.0,24.0,7.0,331.0,297.0,32.0,2.0,0.0,0.0,0.0,0.0,0,297.0,342.0,64.0,63.0,14.0,24.0,7.0
14000US41023960200,"Census Tract 9602, Grant, OR",2483.0,1457.0,887.0,191.0,203.0,114.0,43.0,19.0,1026.0,790.0,214.0,22.0,0.0,0.0,0.0,0.0,0,790.0,1101.0,213.0,203.0,114.0,43.0,19.0
14000US41025960100,"Census Tract 9601, Harney, OR",2329.0,1552.0,866.0,294.0,199.0,149.0,44.0,0.0,777.0,511.0,233.0,0.0,15.0,18.0,0.0,0.0,0,511.0,1099.0,294.0,214.0,167.0,44.0,0.0
14000US41025960200,"Census Tract 9602, Harney, OR",828.0,585.0,328.0,92.0,96.0,36.0,25.0,8.0,243.0,186.0,57.0,0.0,0.0,0.0,0.0,0.0,0,186.0,385.0,92.0,96.0,36.0,25.0,8.0
14000US41027950100,"Census Tract 9501, Hood River, OR",1361.0,993.0,407.0,133.0,267.0,95.0,39.0,52.0,368.0,273.0,92.0,3.0,0.0,0.0,0.0,0.0,0,273.0,499.0,136.0,267.0,95.0,39.0,52.0
14000US41027950200,"Census Tract 9502, Hood River, OR",2819.0,1816.0,1035.0,364.0,212.0,172.0,33.0,0.0,1003.0,732.0,230.0,29.0,12.0,0.0,0.0,0.0,0,732.0,1265.0,393.0,224.0,172.0,33.0,0.0
14000US41027950300,"Census Tract 9503, Hood River, OR",2602.0,1495.0,679.0,450.0,224.0,113.0,22.0,7.0,1107.0,949.0,123.0,35.0,0.0,0.0,0.0,0.0,0,949.0,802.0,485.0,224.0,113.0,22.0,7.0
14000US41027950400,"Census Tract 9504, Hood River, OR",1757.0,1320.0,424.0,347.0,238.0,208.0,62.0,41.0,437.0,351.0,57.0,0.0,16.0,13.0,0.0,0.0,0,351.0,481.0,347.0,254.0,221.0,62.0,41.0
14000US41029000100,"Census Tract 1, Jackson, OR",824.0,397.0,160.0,98.0,78.0,26.0,28.0,7.0,427.0,361.0,57.0,0.0,0.0,0.0,0.0,9.0,0,361.0,217.0,98.0,78.0,26.0,28.0,16.0
14000US41029000201,"Census Tract 2.01, Jackson, OR",1462.0,786.0,334.0,93.0,86.0,164.0,17.0,92.0,676.0,569.0,73.0,19.0,15.0,0.0,0.0,0.0,0,569.0,407.0,112.0,101.0,164.0,17.0,92.0
14000US41029000202,"Census Tract 2.02, Jackson, OR",1361.0,684.0,226.0,111.0,140.0,137.0,36.0,34.0,677.0,432.0,222.0,23.0,0.0,0.0,0.0,0.0,0,432.0,448.0,134.0,140.0,137.0,36.0,34.0
14000US41029000203,"Census Tract 2.03, Jackson, OR",1623.0,955.0,468.0,288.0,94.0,61.0,32.0,12.0,668.0,392.0,255.0,7.0,14.0,0.0,0.0,0.0,0,392.0,723.0,295.0,108.0,61.0,32.0,12.0
14000US41029000300,"Census Tract 3, Jackson, OR",2418.0,1405.0,530.0,481.0,136.0,114.0,118.0,26.0,1013.0,701.0,157.0,131.0,24.0,0.0,0.0,0.0,0,701.0,687.0,612.0,160.0,114.0,118.0,26.0
14000US41029000403,"Census Tract 4.03, Jackson, OR",1593.0,1145.0,538.0,276.0,254.0,42.0,35.0,0.0,448.0,411.0,37.0,0.0,0.0,0.0,0.0,0.0,0,411.0,575.0,276.0,254.0,42.0,35.0,0.0
14000US41029000404,"Census Tract 4.04, Jackson, OR",1741.0,1336.0,647.0,237.0,319.0,80.0,36.0,17.0,405.0,328.0,66.0,4.0,7.0,0.0,0.0,0.0,0,328.0,713.0,241.0,326.0,80.0,36.0,17.0
14000US41029000405,"Census Tract 4.05, Jackson, OR",1748.0,1024.0,411.0,246.0,208.0,106.0,37.0,16.0,724.0,598.0,116.0,10.0,0.0,0.0,0.0,0.0,0,598.0,527.0,256.0,208.0,106.0,37.0,16.0
14000US41029000406,"Census Tract 4.06, Jackson, OR",2035.0,1101.0,507.0,187.0,229.0,139.0,7.0,32.0,934.0,703.0,139.0,86.0,6.0,0.0,0.0,0.0,0,703.0,646.0,273.0,235.0,139.0,7.0,32.0
14000US41029000501,"Census Tract 5.01, Jackson, OR",1323.0,773.0,334.0,237.0,171.0,10.0,21.0,0.0,550.0,413.0,112.0,6.0,10.0,0.0,0.0,9.0,0,413.0,446.0,243.0,181.0,10.0,21.0,9.0
14000US41029000502,"Census Tract 5.02, Jackson, OR",2368.0,1237.0,547.0,357.0,177.0,45.0,74.0,37.0,1131.0,830.0,280.0,0.0,21.0,0.0,0.0,0.0,0,830.0,827.0,357.0,198.0,45.0,74.0,37.0
14000US41029000601,"Census Tract 6.01, Jackson, OR",2672.0,1885.0,992.0,451.0,233.0,152.0,29.0,28.0,787.0,568.0,219.0,0.0,0.0,0.0,0.0,0.0,0,568.0,1211.0,451.0,233.0,152.0,29.0,28.0
14000US41029000602,"Census Tract 6.02, Jackson, OR",2914.0,1565.0,1093.0,214.0,162.0,86.0,10.0,0.0,1349.0,1200.0,149.0,0.0,0.0,0.0,0.0,0.0,0,1200.0,1242.0,214.0,162.0,86.0,10.0,0.0
14000US41029000700,"Census Tract 7, Jackson, OR",3560.0,2667.0,1219.0,609.0,486.0,253.0,82.0,18.0,893.0,634.0,213.0,46.0,0.0,0.0,0.0,0.0,0,634.0,1432.0,655.0,486.0,253.0,82.0,18.0
14000US41029000800,"Census Tract 8, Jackson, OR",2553.0,1703.0,824.0,422.0,287.0,125.0,32.0,13.0,850.0,697.0,153.0,0.0,0.0,0.0,0.0,0.0,0,697.0,977.0,422.0,287.0,125.0,32.0,13.0
14000US41029000900,"Census Tract 9, Jackson, OR",3391.0,2278.0,1008.0,455.0,412.0,102.0,200.0,101.0,1113.0,802.0,311.0,0.0,0.0,0.0,0.0,0.0,0,802.0,1319.0,455.0,412.0,102.0,200.0,101.0
