,name,Total,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US36047027100,"Census Tract 271, Kings, NY",1103.0,367.0,362.0,171.0,102.0,34.0,31.0,36.0
14000US36047027200,"Census Tract 272, Kings, NY",1145.0,171.0,286.0,263.0,208.0,92.0,47.0,78.0
14000US36047027300,"Census Tract 273, Kings, NY",1290.0,426.0,432.0,163.0,138.0,52.0,57.0,22.0
14000US36047027400,"Census Tract 274, Kings, NY",1016.0,173.0,303.0,172.0,140.0,130.0,41.0,57.0
14000US36047027500,"Census Tract 275, Kings, NY",1671.0,517.0,483.0,294.0,246.0,89.0,19.0,23.0
14000US36047027600,"Census Tract 276, Kings, NY",1193.0,246.0,391.0,174.0,158.0,78.0,52.0,94.0
14000US36047027700,"Census Tract 277, Kings, NY",1765.0,585.0,378.0,353.0,291.0,82.0,26.0,50.0
14000US36047027800,"Census Tract 278, Kings, NY",1196.0,397.0,201.0,233.0,157.0,152.0,34.0,22.0
14000US36047027900,"Census Tract 279, Kings, NY",1555.0,543.0,529.0,297.0,64.0,44.0,78.0,0.0
14000US36047028000,"Census Tract 280, Kings, NY",629.0,130.0,171.0,140.0,139.0,14.0,15.0,20.0
14000US36047028100,"Census Tract 281, Kings, NY",1826.0,578.0,510.0,293.0,353.0,52.0,40.0,0.0
14000US36047028200,"Census Tract 282, Kings, NY",1212.0,320.0,236.0,207.0,232.0,130.0,55.0,32.0
14000US36047028300,"Census Tract 283, Kings, NY",1397.0,429.0,386.0,231.0,155.0,57.0,96.0,43.0
14000US36047028400,"Census Tract 284, Kings, NY",1269.0,263.0,276.0,417.0,177.0,71.0,65.0,0.0
14000US36047028501,"Census Tract 285.01, Kings, NY",128.0,18.0,33.0,38.0,18.0,10.0,0.0,11.0
14000US36047028502,"Census Tract 285.02, Kings, NY",1194.0,327.0,351.0,251.0,205.0,34.0,26.0,0.0
14000US36047028600,"Census Tract 286, Kings, NY",1986.0,704.0,472.0,328.0,259.0,180.0,30.0,13.0
14000US36047028700,"Census Tract 287, Kings, NY",1240.0,361.0,442.0,249.0,95.0,52.0,6.0,35.0
14000US36047028800,"Census Tract 288, Kings, NY",1093.0,229.0,290.0,125.0,209.0,110.0,85.0,45.0
14000US36047028900,"Census Tract 289, Kings, NY",1351.0,514.0,255.0,172.0,141.0,173.0,15.0,81.0
14000US36047029000,"Census Tract 290, Kings, NY",1573.0,456.0,514.0,197.0,268.0,71.0,11.0,56.0
14000US36047029100,"Census Tract 291, Kings, NY",1109.0,283.0,410.0,166.0,132.0,99.0,19.0,0.0
14000US36047029200,"Census Tract 292, Kings, NY",952.0,180.0,290.0,184.0,142.0,108.0,26.0,22.0
14000US36047029300,"Census Tract 293, Kings, NY",1374.0,467.0,501.0,139.0,132.0,66.0,62.0,7.0
14000US36047029400,"Census Tract 294, Kings, NY",611.0,140.0,152.0,92.0,93.0,90.0,32.0,12.0
14000US36047029500,"Census Tract 295, Kings, NY",1713.0,705.0,444.0,219.0,172.0,113.0,14.0,46.0
14000US36047029600,"Census Tract 296, Kings, NY",2032.0,519.0,540.0,356.0,257.0,140.0,205.0,15.0
14000US36047029700,"Census Tract 297, Kings, NY",1688.0,537.0,414.0,355.0,204.0,158.0,20.0,0.0
14000US36047029800,"Census Tract 298, Kings, NY",1264.0,304.0,261.0,287.0,204.0,121.0,67.0,20.0
14000US36047029900,"Census Tract 299, Kings, NY",951.0,302.0,220.0,75.0,188.0,118.0,17.0,31.0
14000US36047030000,"Census Tract 300, Kings, NY",1406.0,330.0,357.0,199.0,247.0,163.0,49.0,61.0
14000US36047030100,"Census Tract 301, Kings, NY",1088.0,239.0,432.0,163.0,165.0,0.0,71.0,18.0
14000US36047030200,"Census Tract 302, Kings, NY",1490.0,252.0,331.0,322.0,317.0,176.0,43.0,49.0
14000US36047030300,"Census Tract 303, Kings, NY",1852.0,570.0,534.0,387.0,203.0,107.0,51.0,0.0
14000US36047030400,"Census Tract 304, Kings, NY",1627.0,447.0,508.0,311.0,195.0,115.0,29.0,22.0
14000US36047030500,"Census Tract 305, Kings, NY",2836.0,827.0,1370.0,393.0,154.0,79.0,0.0,13.0
14000US36047030600,"Census Tract 306, Kings, NY",630.0,158.0,181.0,130.0,96.0,36.0,10.0,19.0
14000US36047030700,"Census Tract 307, Kings, NY",2352.0,900.0,801.0,339.0,134.0,82.0,8.0,88.0
14000US36047030800,"Census Tract 308, Kings, NY",767.0,127.0,335.0,121.0,128.0,37.0,19.0,0.0
14000US36047030900,"Census Tract 309, Kings, NY",742.0,229.0,175.0,155.0,71.0,48.0,43.0,21.0
14000US36047031100,"Census Tract 311, Kings, NY",1172.0,323.0,307.0,379.0,84.0,29.0,50.0,0.0
14000US36047031300,"Census Tract 313, Kings, NY",2297.0,989.0,807.0,316.0,70.0,115.0,0.0,0.0
14000US36047031400,"Census Tract 314, Kings, NY",1963.0,531.0,500.0,495.0,272.0,91.0,37.0,37.0
14000US36047031500,"Census Tract 315, Kings, NY",2378.0,925.0,1080.0,166.0,109.0,78.0,0.0,20.0
14000US36047031701,"Census Tract 317.01, Kings, NY",1371.0,462.0,338.0,348.0,141.0,51.0,16.0,15.0
14000US36047031702,"Census Tract 317.02, Kings, NY",1449.0,449.0,542.0,148.0,197.0,71.0,0.0,42.0
14000US36047031900,"Census Tract 319, Kings, NY",1340.0,573.0,349.0,240.0,109.0,0.0,23.0,46.0
14000US36047032100,"Census Tract 321, Kings, NY",2129.0,540.0,539.0,532.0,433.0,62.0,23.0,0.0
14000US36047032300,"Census Tract 323, Kings, NY",1512.0,497.0,458.0,254.0,217.0,61.0,12.0,13.0
14000US36047032500,"Census Tract 325, Kings, NY",2575.0,792.0,848.0,381.0,252.0,128.0,125.0,49.0
14000US36047032600,"Census Tract 326, Kings, NY",2295.0,537.0,456.0,573.0,276.0,144.0,205.0,104.0
14000US36047032700,"Census Tract 327, Kings, NY",1288.0,677.0,315.0,161.0,82.0,31.0,22.0,0.0
14000US36047032800,"Census Tract 328, Kings, NY",976.0,205.0,372.0,202.0,68.0,110.0,19.0,0.0
14000US36047032900,"Census Tract 329, Kings, NY",2406.0,802.0,736.0,482.0,71.0,119.0,12.0,184.0
14000US36047033000,"Census Tract 330, Kings, NY",1827.0,399.0,542.0,428.0,232.0,151.0,25.0,50.0
14000US36047033100,"Census Tract 331, Kings, NY",1528.0,378.0,537.0,281.0,153.0,95.0,35.0,49.0
14000US36047033300,"Census Tract 333, Kings, NY",1321.0,275.0,353.0,192.0,97.0,126.0,164.0,114.0
14000US36047033500,"Census Tract 335, Kings, NY",802.0,182.0,230.0,63.0,132.0,61.0,34.0,100.0
14000US36047033600,"Census Tract 336, Kings, NY",1556.0,293.0,502.0,368.0,202.0,115.0,45.0,31.0
14000US36047033700,"Census Tract 337, Kings, NY",1369.0,395.0,341.0,261.0,183.0,79.0,38.0,72.0
14000US36047033900,"Census Tract 339, Kings, NY",1945.0,818.0,438.0,268.0,215.0,103.0,67.0,36.0
14000US36047034000,"Census Tract 340, Kings, NY",646.0,203.0,264.0,102.0,42.0,19.0,3.0,13.0
14000US36047034100,"Census Tract 341, Kings, NY",1101.0,407.0,301.0,187.0,117.0,69.0,13.0,7.0
14000US36047034200,"Census Tract 342, Kings, NY",2906.0,1232.0,831.0,351.0,372.0,90.0,30.0,0.0
14000US36047034300,"Census Tract 343, Kings, NY",2047.0,723.0,537.0,340.0,210.0,173.0,64.0,0.0
14000US36047034500,"Census Tract 345, Kings, NY",1142.0,311.0,365.0,207.0,132.0,76.0,12.0,39.0
14000US36047034700,"Census Tract 347, Kings, NY",1605.0,680.0,352.0,324.0,151.0,8.0,56.0,34.0
14000US36047034800,"Census Tract 348, Kings, NY",751.0,62.0,177.0,99.0,153.0,134.0,95.0,31.0
14000US36047034900,"Census Tract 349, Kings, NY",2265.0,695.0,698.0,281.0,258.0,246.0,32.0,55.0
14000US36047035000,"Census Tract 350, Kings, NY",1514.0,539.0,652.0,151.0,156.0,16.0,0.0,0.0
14000US36047035100,"Census Tract 351, Kings, NY",1657.0,494.0,478.0,352.0,192.0,73.0,27.0,41.0
14000US36047035200,"Census Tract 352, Kings, NY",497.0,363.0,106.0,19.0,9.0,0.0,0.0,0.0
14000US36047035300,"Census Tract 353, Kings, NY",2028.0,799.0,425.0,368.0,197.0,139.0,56.0,44.0
14000US36047035400,"Census Tract 354, Kings, NY",2675.0,927.0,1193.0,206.0,190.0,159.0,0.0,0.0
14000US36047035500,"Census Tract 355, Kings, NY",2038.0,601.0,751.0,282.0,115.0,122.0,102.0,65.0
14000US36047035601,"Census Tract 356.01, Kings, NY",1457.0,477.0,610.0,177.0,177.0,16.0,0.0,0.0
14000US36047035602,"Census Tract 356.02, Kings, NY",2744.0,1291.0,809.0,296.0,348.0,0.0,0.0,0.0
14000US36047035700,"Census Tract 357, Kings, NY",982.0,327.0,260.0,204.0,118.0,55.0,6.0,12.0
14000US36047035900,"Census Tract 359, Kings, NY",2203.0,769.0,683.0,456.0,174.0,111.0,10.0,0.0
14000US36047036001,"Census Tract 360.01, Kings, NY",1713.0,791.0,595.0,191.0,90.0,46.0,0.0,0.0
14000US36047036002,"Census Tract 360.02, Kings, NY",2091.0,1016.0,599.0,192.0,56.0,96.0,132.0,0.0
14000US36047036100,"Census Tract 361, Kings, NY",1115.0,501.0,255.0,171.0,127.0,16.0,31.0,14.0
14000US36047036200,"Census Tract 362, Kings, NY",1220.0,316.0,379.0,264.0,111.0,58.0,40.0,52.0
14000US36047036300,"Census Tract 363, Kings, NY",1840.0,590.0,607.0,255.0,188.0,74.0,75.0,51.0
14000US36047036400,"Census Tract 364, Kings, NY",865.0,199.0,297.0,98.0,158.0,71.0,38.0,4.0
14000US36047036501,"Census Tract 365.01, Kings, NY",1254.0,480.0,293.0,171.0,119.0,121.0,17.0,53.0
14000US36047036502,"Census Tract 365.02, Kings, NY",438.0,154.0,103.0,81.0,64.0,25.0,9.0,2.0
14000US36047036600,"Census Tract 366, Kings, NY",1392.0,355.0,332.0,212.0,148.0,113.0,147.0,85.0
14000US36047036700,"Census Tract 367, Kings, NY",500.0,151.0,130.0,84.0,92.0,22.0,21.0,0.0
14000US36047036900,"Census Tract 369, Kings, NY",2095.0,621.0,485.0,476.0,219.0,199.0,36.0,59.0
14000US36047037000,"Census Tract 370, Kings, NY",1500.0,297.0,476.0,185.0,367.0,116.0,30.0,29.0
14000US36047037100,"Census Tract 371, Kings, NY",1640.0,461.0,428.0,335.0,212.0,127.0,35.0,42.0
14000US36047037300,"Census Tract 373, Kings, NY",1646.0,527.0,504.0,296.0,167.0,61.0,35.0,56.0
14000US36047037401,"Census Tract 374.01, Kings, NY",1849.0,642.0,649.0,173.0,275.0,77.0,12.0,21.0
14000US36047037402,"Census Tract 374.02, Kings, NY",2126.0,801.0,528.0,284.0,269.0,136.0,108.0,0.0
14000US36047037500,"Census Tract 375, Kings, NY",1313.0,408.0,421.0,230.0,175.0,30.0,35.0,14.0
14000US36047037700,"Census Tract 377, Kings, NY",1712.0,528.0,449.0,305.0,304.0,87.0,39.0,0.0
14000US36047037900,"Census Tract 379, Kings, NY",1546.0,414.0,559.0,274.0,195.0,51.0,44.0,9.0
14000US36047038100,"Census Tract 381, Kings, NY",2136.0,625.0,648.0,465.0,255.0,112.0,14.0,17.0
14000US36047038200,"Census Tract 382, Kings, NY",2161.0,540.0,682.0,409.0,229.0,113.0,126.0,62.0
14000US36047038300,"Census Tract 383, Kings, NY",1723.0,510.0,548.0,205.0,236.0,100.0,91.0,33.0
14000US36047038500,"Census Tract 385, Kings, NY",1317.0,371.0,423.0,144.0,207.0,87.0,10.0,75.0
14000US36047038600,"Census Tract 386, Kings, NY",1070.0,217.0,240.0,173.0,154.0,189.0,97.0,0.0
14000US36047038700,"Census Tract 387, Kings, NY",1470.0,392.0,566.0,175.0,166.0,120.0,39.0,12.0
14000US36047038800,"Census Tract 388, Kings, NY",1546.0,465.0,365.0,359.0,210.0,79.0,28.0,40.0
14000US36047038900,"Census Tract 389, Kings, NY",1131.0,395.0,267.0,111.0,198.0,107.0,47.0,6.0
14000US36047039000,"Census Tract 390, Kings, NY",723.0,147.0,223.0,80.0,94.0,60.0,89.0,30.0
14000US36047039100,"Census Tract 391, Kings, NY",1124.0,292.0,463.0,157.0,130.0,15.0,41.0,26.0
14000US36047039200,"Census Tract 392, Kings, NY",1084.0,269.0,256.0,308.0,68.0,105.0,66.0,12.0
14000US36047039300,"Census Tract 393, Kings, NY",1466.0,564.0,460.0,157.0,96.0,64.0,30.0,95.0
14000US36047039400,"Census Tract 394, Kings, NY",693.0,122.0,150.0,116.0,96.0,68.0,104.0,37.0
14000US36047039500,"Census Tract 395, Kings, NY",1250.0,346.0,206.0,276.0,150.0,186.0,26.0,60.0
14000US36047039600,"Census Tract 396, Kings, NY",729.0,162.0,198.0,142.0,90.0,120.0,17.0,0.0
14000US36047039700,"Census Tract 397, Kings, NY",1296.0,447.0,298.0,198.0,186.0,123.0,31.0,13.0
14000US36047039800,"Census Tract 398, Kings, NY",867.0,174.0,212.0,163.0,106.0,111.0,82.0,19.0
14000US36047039900,"Census Tract 399, Kings, NY",1393.0,471.0,318.0,188.0,166.0,161.0,76.0,13.0
14000US36047040000,"Census Tract 400, Kings, NY",1128.0,236.0,234.0,306.0,176.0,104.0,32.0,40.0
14000US36047040100,"Census Tract 401, Kings, NY",1176.0,381.0,269.0,317.0,132.0,56.0,20.0,1.0
14000US36047040200,"Census Tract 402, Kings, NY",940.0,181.0,217.0,204.0,185.0,91.0,52.0,10.0
14000US36047040300,"Census Tract 403, Kings, NY",1299.0,322.0,498.0,230.0,74.0,47.0,62.0,66.0
14000US36047040400,"Census Tract 404, Kings, NY",845.0,211.0,192.0,171.0,169.0,51.0,30.0,21.0
14000US36047040500,"Census Tract 405, Kings, NY",620.0,181.0,187.0,109.0,93.0,7.0,18.0,25.0
14000US36047040600,"Census Tract 406, Kings, NY",1200.0,230.0,213.0,196.0,345.0,133.0,29.0,54.0
14000US36047040700,"Census Tract 407, Kings, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36047040800,"Census Tract 408, Kings, NY",1049.0,140.0,216.0,227.0,205.0,179.0,20.0,62.0
14000US36047040900,"Census Tract 409, Kings, NY",1314.0,328.0,431.0,164.0,190.0,179.0,0.0,22.0
14000US36047041000,"Census Tract 410, Kings, NY",727.0,201.0,209.0,112.0,69.0,52.0,42.0,42.0
14000US36047041100,"Census Tract 411, Kings, NY",1158.0,451.0,263.0,186.0,120.0,56.0,45.0,37.0
14000US36047041200,"Census Tract 412, Kings, NY",1025.0,188.0,228.0,251.0,134.0,194.0,0.0,30.0
14000US36047041300,"Census Tract 413, Kings, NY",1359.0,452.0,233.0,150.0,286.0,133.0,57.0,48.0
14000US36047041401,"Census Tract 414.01, Kings, NY",481.0,106.0,152.0,60.0,17.0,13.0,98.0,35.0
14000US36047041402,"Census Tract 414.02, Kings, NY",679.0,150.0,235.0,155.0,54.0,47.0,21.0,17.0
14000US36047041500,"Census Tract 415, Kings, NY",1261.0,251.0,260.0,287.0,174.0,135.0,88.0,66.0
14000US36047041600,"Census Tract 416, Kings, NY",698.0,101.0,232.0,85.0,107.0,82.0,57.0,34.0
14000US36047041700,"Census Tract 417, Kings, NY",1369.0,477.0,455.0,237.0,108.0,74.0,18.0,0.0
14000US36047041800,"Census Tract 418, Kings, NY",815.0,201.0,215.0,80.0,125.0,52.0,84.0,58.0
14000US36047041900,"Census Tract 419, Kings, NY",1273.0,299.0,358.0,241.0,199.0,138.0,10.0,28.0
14000US36047042000,"Census Tract 420, Kings, NY",525.0,84.0,171.0,138.0,11.0,28.0,71.0,22.0
14000US36047042100,"Census Tract 421, Kings, NY",1382.0,380.0,344.0,225.0,190.0,134.0,20.0,89.0
14000US36047042200,"Census Tract 422, Kings, NY",1061.0,134.0,293.0,145.0,226.0,166.0,97.0,0.0
14000US36047042300,"Census Tract 423, Kings, NY",1366.0,314.0,430.0,239.0,170.0,114.0,40.0,59.0
14000US36047042400,"Census Tract 424, Kings, NY",1231.0,297.0,299.0,170.0,240.0,148.0,17.0,60.0
14000US36047042500,"Census Tract 425, Kings, NY",1112.0,172.0,377.0,283.0,182.0,56.0,42.0,0.0
14000US36047042600,"Census Tract 426, Kings, NY",1513.0,320.0,399.0,273.0,359.0,105.0,10.0,47.0
14000US36047042700,"Census Tract 427, Kings, NY",1784.0,399.0,521.0,387.0,226.0,128.0,72.0,51.0
14000US36047042800,"Census Tract 428, Kings, NY",1503.0,404.0,438.0,283.0,252.0,94.0,8.0,24.0
14000US36047042900,"Census Tract 429, Kings, NY",1777.0,323.0,559.0,308.0,281.0,184.0,69.0,53.0
14000US36047043000,"Census Tract 430, Kings, NY",1229.0,272.0,371.0,116.0,291.0,105.0,71.0,3.0
14000US36047043100,"Census Tract 431, Kings, NY",1699.0,388.0,447.0,418.0,171.0,147.0,47.0,81.0
14000US36047043200,"Census Tract 432, Kings, NY",1480.0,373.0,357.0,192.0,283.0,216.0,49.0,10.0
14000US36047043300,"Census Tract 433, Kings, NY",1388.0,478.0,257.0,247.0,207.0,66.0,46.0,87.0
14000US36047043400,"Census Tract 434, Kings, NY",1243.0,293.0,386.0,244.0,152.0,108.0,30.0,30.0
14000US36047043500,"Census Tract 435, Kings, NY",1477.0,233.0,291.0,462.0,170.0,197.0,72.0,52.0
14000US36047043600,"Census Tract 436, Kings, NY",1557.0,289.0,501.0,212.0,263.0,207.0,33.0,52.0
14000US36047043700,"Census Tract 437, Kings, NY",1820.0,378.0,407.0,442.0,348.0,81.0,62.0,102.0
14000US36047043800,"Census Tract 438, Kings, NY",961.0,298.0,236.0,164.0,91.0,58.0,70.0,44.0
14000US36047043900,"Census Tract 439, Kings, NY",1290.0,302.0,400.0,209.0,195.0,85.0,62.0,37.0
14000US36047044000,"Census Tract 440, Kings, NY",887.0,252.0,187.0,91.0,120.0,87.0,86.0,64.0
14000US36047044100,"Census Tract 441, Kings, NY",1891.0,521.0,512.0,428.0,266.0,69.0,22.0,73.0
14000US36047044200,"Census Tract 442, Kings, NY",885.0,214.0,222.0,121.0,81.0,89.0,51.0,107.0
14000US36047044300,"Census Tract 443, Kings, NY",1953.0,533.0,550.0,327.0,395.0,115.0,33.0,0.0
14000US36047044400,"Census Tract 444, Kings, NY",1194.0,438.0,236.0,123.0,161.0,123.0,59.0,54.0
14000US36047044500,"Census Tract 445, Kings, NY",1662.0,291.0,565.0,327.0,233.0,141.0,84.0,21.0
14000US36047044600,"Census Tract 446, Kings, NY",634.0,95.0,144.0,139.0,117.0,58.0,27.0,54.0
14000US36047044700,"Census Tract 447, Kings, NY",782.0,255.0,171.0,251.0,77.0,28.0,0.0,0.0
14000US36047044800,"Census Tract 448, Kings, NY",704.0,294.0,190.0,47.0,49.0,3.0,41.0,80.0
14000US36047044900,"Census Tract 449, Kings, NY",1170.0,239.0,472.0,338.0,50.0,0.0,0.0,71.0
14000US36047045000,"Census Tract 450, Kings, NY",138.0,34.0,36.0,13.0,5.0,0.0,16.0,34.0
14000US36047045200,"Census Tract 452, Kings, NY",839.0,196.0,272.0,80.0,85.0,87.0,27.0,92.0
14000US36047045300,"Census Tract 453, Kings, NY",695.0,198.0,231.0,160.0,90.0,4.0,12.0,0.0
14000US36047045400,"Census Tract 454, Kings, NY",546.0,160.0,166.0,46.0,36.0,36.0,52.0,50.0
14000US36047045600,"Census Tract 456, Kings, NY",761.0,212.0,180.0,80.0,76.0,141.0,36.0,36.0
14000US36047045800,"Census Tract 458, Kings, NY",519.0,140.0,148.0,58.0,77.0,20.0,76.0,0.0
14000US36047046000,"Census Tract 460, Kings, NY",1183.0,353.0,317.0,161.0,131.0,98.0,50.0,73.0
14000US36047046201,"Census Tract 462.01, Kings, NY",1055.0,540.0,187.0,131.0,73.0,8.0,83.0,33.0
14000US36047046202,"Census Tract 462.02, Kings, NY",598.0,151.0,154.0,47.0,70.0,63.0,57.0,56.0
14000US36047046400,"Census Tract 464, Kings, NY",625.0,102.0,103.0,97.0,51.0,75.0,27.0,170.0
14000US36047046800,"Census Tract 468, Kings, NY",490.0,89.0,67.0,77.0,25.0,44.0,91.0,97.0
14000US36047047000,"Census Tract 470, Kings, NY",677.0,112.0,134.0,120.0,44.0,80.0,55.0,132.0
14000US36047047200,"Census Tract 472, Kings, NY",613.0,91.0,168.0,74.0,28.0,51.0,60.0,141.0
14000US36047047400,"Census Tract 474, Kings, NY",682.0,72.0,229.0,97.0,92.0,51.0,45.0,96.0
14000US36047047600,"Census Tract 476, Kings, NY",961.0,241.0,226.0,87.0,42.0,60.0,154.0,151.0
14000US36047047700,"Census Tract 477, Kings, NY",1714.0,488.0,750.0,328.0,122.0,15.0,0.0,11.0
14000US36047047800,"Census Tract 478, Kings, NY",1070.0,127.0,268.0,190.0,69.0,96.0,71.0,249.0
14000US36047048000,"Census Tract 480, Kings, NY",1060.0,221.0,229.0,200.0,86.0,138.0,78.0,108.0
14000US36047048100,"Census Tract 481, Kings, NY",1388.0,466.0,531.0,236.0,107.0,26.0,0.0,22.0
14000US36047048200,"Census Tract 482, Kings, NY",1780.0,486.0,426.0,338.0,186.0,185.0,114.0,45.0
14000US36047048400,"Census Tract 484, Kings, NY",1646.0,435.0,363.0,234.0,141.0,58.0,186.0,229.0
14000US36047048500,"Census Tract 485, Kings, NY",961.0,157.0,299.0,322.0,129.0,27.0,7.0,20.0
14000US36047048600,"Census Tract 486, Kings, NY",902.0,135.0,188.0,133.0,218.0,108.0,56.0,64.0
14000US36047048800,"Census Tract 488, Kings, NY",1371.0,451.0,421.0,175.0,80.0,76.0,42.0,126.0
14000US36047048900,"Census Tract 489, Kings, NY",1545.0,694.0,376.0,155.0,195.0,77.0,48.0,0.0
14000US36047049000,"Census Tract 490, Kings, NY",2111.0,693.0,752.0,221.0,107.0,190.0,58.0,90.0
14000US36047049100,"Census Tract 491, Kings, NY",2724.0,792.0,957.0,369.0,484.0,18.0,79.0,25.0
14000US36047049200,"Census Tract 492, Kings, NY",1087.0,327.0,295.0,210.0,87.0,73.0,44.0,51.0
14000US36047049300,"Census Tract 493, Kings, NY",3252.0,1107.0,1053.0,622.0,308.0,2.0,141.0,19.0
14000US36047049400,"Census Tract 494, Kings, NY",2052.0,747.0,515.0,324.0,213.0,123.0,32.0,98.0
14000US36047049500,"Census Tract 495, Kings, NY",1211.0,407.0,413.0,277.0,70.0,44.0,0.0,0.0
14000US36047049600,"Census Tract 496, Kings, NY",1385.0,267.0,292.0,305.0,312.0,131.0,48.0,30.0
14000US36047049700,"Census Tract 497, Kings, NY",1467.0,601.0,591.0,161.0,86.0,17.0,1.0,10.0
14000US36047049800,"Census Tract 498, Kings, NY",1532.0,431.0,338.0,304.0,274.0,95.0,64.0,26.0
14000US36047049900,"Census Tract 499, Kings, NY",880.0,304.0,334.0,168.0,60.0,7.0,7.0,0.0
14000US36047050000,"Census Tract 500, Kings, NY",1437.0,361.0,386.0,255.0,334.0,52.0,49.0,0.0
14000US36047050100,"Census Tract 501, Kings, NY",1444.0,437.0,606.0,213.0,123.0,65.0,0.0,0.0
14000US36047050202,"Census Tract 502.02, Kings, NY",1083.0,381.0,372.0,157.0,160.0,0.0,13.0,0.0
14000US36047050300,"Census Tract 503, Kings, NY",1263.0,445.0,527.0,169.0,68.0,54.0,0.0,0.0
14000US36047050400,"Census Tract 504, Kings, NY",2011.0,761.0,589.0,360.0,189.0,69.0,17.0,26.0
14000US36047050500,"Census Tract 505, Kings, NY",1901.0,672.0,808.0,301.0,76.0,44.0,0.0,0.0
14000US36047050600,"Census Tract 506, Kings, NY",2023.0,447.0,764.0,267.0,303.0,153.0,52.0,37.0
14000US36047050700,"Census Tract 507, Kings, NY",580.0,81.0,125.0,51.0,66.0,49.0,46.0,162.0
14000US36047050801,"Census Tract 508.01, Kings, NY",1379.0,386.0,259.0,291.0,265.0,110.0,22.0,46.0
14000US36047050803,"Census Tract 508.03, Kings, NY",948.0,326.0,300.0,153.0,89.0,50.0,22.0,8.0
14000US36047050804,"Census Tract 508.04, Kings, NY",2508.0,901.0,632.0,568.0,200.0,110.0,29.0,68.0
14000US36047050900,"Census Tract 509, Kings, NY",768.0,21.0,79.0,92.0,25.0,69.0,83.0,399.0
14000US36047051001,"Census Tract 510.01, Kings, NY",1445.0,410.0,370.0,332.0,110.0,116.0,30.0,77.0
14000US36047051002,"Census Tract 510.02, Kings, NY",1813.0,566.0,545.0,272.0,256.0,118.0,56.0,0.0
14000US36047051100,"Census Tract 511, Kings, NY",1945.0,667.0,710.0,329.0,178.0,49.0,0.0,12.0
14000US36047051200,"Census Tract 512, Kings, NY",2364.0,748.0,695.0,374.0,274.0,196.0,57.0,20.0
14000US36047051300,"Census Tract 513, Kings, NY",2232.0,437.0,1104.0,302.0,262.0,108.0,0.0,19.0
14000US36047051400,"Census Tract 514, Kings, NY",2784.0,825.0,744.0,466.0,205.0,161.0,353.0,30.0
14000US36047051500,"Census Tract 515, Kings, NY",1106.0,360.0,441.0,201.0,98.0,6.0,0.0,0.0
14000US36047051601,"Census Tract 516.01, Kings, NY",1946.0,625.0,475.0,455.0,170.0,67.0,114.0,40.0
14000US36047051602,"Census Tract 516.02, Kings, NY",1376.0,387.0,302.0,303.0,229.0,102.0,43.0,10.0
14000US36047051700,"Census Tract 517, Kings, NY",1435.0,697.0,533.0,83.0,111.0,11.0,0.0,0.0
14000US36047051800,"Census Tract 518, Kings, NY",1394.0,445.0,562.0,119.0,224.0,4.0,17.0,23.0
14000US36047051900,"Census Tract 519, Kings, NY",2656.0,899.0,1224.0,366.0,162.0,5.0,0.0,0.0
14000US36047052000,"Census Tract 520, Kings, NY",1421.0,258.0,396.0,274.0,227.0,180.0,86.0,0.0
14000US36047052300,"Census Tract 523, Kings, NY",2283.0,800.0,728.0,463.0,152.0,62.0,28.0,50.0
14000US36047052500,"Census Tract 525, Kings, NY",1226.0,399.0,388.0,227.0,22.0,18.0,16.0,156.0
14000US36047052600,"Census Tract 526, Kings, NY",1829.0,573.0,575.0,305.0,206.0,51.0,55.0,64.0
14000US36047052700,"Census Tract 527, Kings, NY",2383.0,417.0,919.0,590.0,198.0,161.0,40.0,58.0
14000US36047052800,"Census Tract 528, Kings, NY",644.0,125.0,227.0,91.0,111.0,56.0,19.0,15.0
14000US36047052900,"Census Tract 529, Kings, NY",957.0,96.0,264.0,130.0,146.0,120.0,78.0,123.0
14000US36047053000,"Census Tract 530, Kings, NY",1125.0,223.0,273.0,225.0,68.0,113.0,90.0,133.0
14000US36047053100,"Census Tract 531, Kings, NY",1726.0,163.0,246.0,156.0,196.0,315.0,113.0,537.0
14000US36047053200,"Census Tract 532, Kings, NY",991.0,283.0,274.0,165.0,155.0,29.0,32.0,53.0
14000US36047053300,"Census Tract 533, Kings, NY",1654.0,215.0,422.0,199.0,161.0,236.0,119.0,302.0
14000US36047053400,"Census Tract 534, Kings, NY",1281.0,315.0,331.0,161.0,157.0,107.0,36.0,174.0
14000US36047053500,"Census Tract 535, Kings, NY",986.0,115.0,258.0,130.0,87.0,174.0,56.0,166.0
14000US36047053700,"Census Tract 537, Kings, NY",671.0,30.0,102.0,88.0,85.0,31.0,79.0,256.0
14000US36047053800,"Census Tract 538, Kings, NY",2054.0,763.0,725.0,221.0,127.0,151.0,34.0,33.0
14000US36047053900,"Census Tract 539, Kings, NY",826.0,187.0,324.0,89.0,48.0,61.0,54.0,63.0
14000US36047054200,"Census Tract 542, Kings, NY",1536.0,445.0,370.0,261.0,157.0,129.0,51.0,123.0
14000US36047054300,"Census Tract 543, Kings, NY",197.0,58.0,87.0,33.0,19.0,0.0,0.0,0.0
