,name,Total,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US41029001301,"Census Tract 13.01, Jackson, OR",1587.0,168.0,503.0,335.0,331.0,223.0,27.0,0.0
14000US41029001302,"Census Tract 13.02, Jackson, OR",3412.0,503.0,1251.0,505.0,737.0,321.0,70.0,25.0
14000US41029001400,"Census Tract 14, Jackson, OR",4409.0,1104.0,1556.0,693.0,605.0,396.0,55.0,0.0
14000US41029001500,"Census Tract 15, Jackson, OR",2249.0,617.0,1055.0,270.0,204.0,72.0,0.0,31.0
14000US41029001601,"Census Tract 16.01, Jackson, OR",2103.0,801.0,707.0,377.0,78.0,50.0,32.0,58.0
14000US41029001602,"Census Tract 16.02, Jackson, OR",2884.0,1083.0,959.0,358.0,235.0,135.0,72.0,42.0
14000US41029001700,"Census Tract 17, Jackson, OR",3354.0,1105.0,1307.0,415.0,404.0,98.0,25.0,0.0
14000US41029001800,"Census Tract 18, Jackson, OR",4053.0,1514.0,1471.0,497.0,453.0,97.0,0.0,21.0
14000US41029001900,"Census Tract 19, Jackson, OR",991.0,437.0,311.0,94.0,99.0,15.0,14.0,21.0
14000US41029002000,"Census Tract 20, Jackson, OR",1172.0,551.0,442.0,137.0,42.0,0.0,0.0,0.0
14000US41029002100,"Census Tract 21, Jackson, OR",1717.0,739.0,693.0,117.0,120.0,39.0,9.0,0.0
14000US41029002200,"Census Tract 22, Jackson, OR",2217.0,883.0,768.0,311.0,204.0,51.0,0.0,0.0
14000US41029002300,"Census Tract 23, Jackson, OR",685.0,138.0,340.0,115.0,44.0,36.0,0.0,12.0
14000US41029002400,"Census Tract 24, Jackson, OR",747.0,156.0,403.0,109.0,36.0,6.0,18.0,19.0
14000US41029002500,"Census Tract 25, Jackson, OR",1039.0,269.0,512.0,130.0,67.0,46.0,15.0,0.0
14000US41029002600,"Census Tract 26, Jackson, OR",1159.0,313.0,572.0,83.0,124.0,40.0,19.0,8.0
14000US41029002700,"Census Tract 27, Jackson, OR",3234.0,761.0,1576.0,485.0,312.0,58.0,0.0,42.0
14000US41029002800,"Census Tract 28, Jackson, OR",1872.0,381.0,791.0,366.0,152.0,59.0,58.0,65.0
14000US41029002900,"Census Tract 29, Jackson, OR",3343.0,908.0,1547.0,362.0,267.0,108.0,108.0,43.0
14000US41029003001,"Census Tract 30.01, Jackson, OR",1779.0,389.0,927.0,257.0,167.0,25.0,0.0,14.0
14000US41029003002,"Census Tract 30.02, Jackson, OR",1919.0,501.0,917.0,197.0,198.0,106.0,0.0,0.0
14000US41031940000,"Census Tract 9400, Jefferson, OR",844.0,135.0,241.0,135.0,116.0,66.0,72.0,79.0
14000US41031960100,"Census Tract 9601, Jefferson, OR",575.0,114.0,283.0,64.0,68.0,42.0,0.0,4.0
14000US41031960201,"Census Tract 9602.01, Jefferson, OR",1168.0,359.0,342.0,242.0,126.0,66.0,9.0,24.0
14000US41031960202,"Census Tract 9602.02, Jefferson, OR",2011.0,650.0,613.0,246.0,366.0,107.0,0.0,29.0
14000US41031960301,"Census Tract 9603.01, Jefferson, OR",1711.0,353.0,1030.0,183.0,108.0,22.0,6.0,9.0
14000US41031960302,"Census Tract 9603.02, Jefferson, OR",1583.0,300.0,706.0,189.0,208.0,100.0,54.0,26.0
14000US41033360100,"Census Tract 3601, Josephine, OR",899.0,230.0,396.0,147.0,90.0,13.0,0.0,23.0
14000US41033360300,"Census Tract 3603, Josephine, OR",2359.0,491.0,1098.0,424.0,138.0,113.0,38.0,57.0
14000US41033360400,"Census Tract 3604, Josephine, OR",1875.0,318.0,901.0,302.0,191.0,141.0,22.0,0.0
14000US41033360500,"Census Tract 3605, Josephine, OR",2447.0,857.0,801.0,384.0,67.0,25.0,116.0,197.0
14000US41033360600,"Census Tract 3606, Josephine, OR",2596.0,881.0,858.0,272.0,425.0,117.0,43.0,0.0
14000US41033360701,"Census Tract 3607.01, Josephine, OR",1763.0,506.0,646.0,309.0,144.0,74.0,33.0,51.0
14000US41033360702,"Census Tract 3607.02, Josephine, OR",2661.0,1107.0,805.0,411.0,193.0,94.0,26.0,25.0
14000US41033360800,"Census Tract 3608, Josephine, OR",2219.0,438.0,1035.0,411.0,208.0,62.0,12.0,53.0
14000US41033360900,"Census Tract 3609, Josephine, OR",1186.0,357.0,544.0,124.0,87.0,45.0,17.0,12.0
14000US41033361000,"Census Tract 3610, Josephine, OR",2090.0,557.0,895.0,299.0,148.0,64.0,42.0,85.0
14000US41033361100,"Census Tract 3611, Josephine, OR",4007.0,1252.0,1440.0,409.0,644.0,217.0,45.0,0.0
14000US41033361200,"Census Tract 3612, Josephine, OR",2905.0,765.0,979.0,630.0,216.0,121.0,128.0,66.0
14000US41033361300,"Census Tract 3613, Josephine, OR",3059.0,598.0,1664.0,295.0,293.0,83.0,75.0,51.0
14000US41033361400,"Census Tract 3614, Josephine, OR",1205.0,371.0,474.0,97.0,207.0,0.0,56.0,0.0
14000US41033361500,"Census Tract 3615, Josephine, OR",1097.0,291.0,466.0,150.0,116.0,36.0,32.0,6.0
14000US41033361600,"Census Tract 3616, Josephine, OR",3610.0,1082.0,1656.0,404.0,266.0,56.0,134.0,12.0
14000US41035970100,"Census Tract 9701, Klamath, OR",1330.0,248.0,762.0,172.0,48.0,61.0,15.0,24.0
14000US41035970200,"Census Tract 9702, Klamath, OR",2188.0,545.0,1003.0,122.0,257.0,154.0,58.0,49.0
14000US41035970300,"Census Tract 9703, Klamath, OR",1256.0,277.0,655.0,120.0,152.0,43.0,9.0,0.0
14000US41035970400,"Census Tract 9704, Klamath, OR",532.0,159.0,219.0,38.0,73.0,6.0,11.0,26.0
14000US41035970500,"Census Tract 9705, Klamath, OR",646.0,155.0,306.0,46.0,107.0,21.0,9.0,2.0
14000US41035970600,"Census Tract 9706, Klamath, OR",579.0,77.0,260.0,106.0,66.0,19.0,29.0,22.0
14000US41035970700,"Census Tract 9707, Klamath, OR",839.0,200.0,393.0,103.0,96.0,30.0,11.0,6.0
14000US41035970800,"Census Tract 9708, Klamath, OR",944.0,300.0,281.0,148.0,153.0,47.0,15.0,0.0
14000US41035970900,"Census Tract 9709, Klamath, OR",1800.0,403.0,778.0,280.0,245.0,31.0,63.0,0.0
14000US41035971000,"Census Tract 9710, Klamath, OR",937.0,250.0,350.0,103.0,120.0,92.0,22.0,0.0
14000US41035971100,"Census Tract 9711, Klamath, OR",1976.0,420.0,793.0,344.0,185.0,188.0,35.0,11.0
14000US41035971200,"Census Tract 9712, Klamath, OR",1006.0,384.0,212.0,207.0,44.0,128.0,31.0,0.0
14000US41035971300,"Census Tract 9713, Klamath, OR",2157.0,687.0,761.0,298.0,190.0,131.0,33.0,57.0
14000US41035971400,"Census Tract 9714, Klamath, OR",2020.0,393.0,685.0,323.0,395.0,200.0,24.0,0.0
14000US41035971500,"Census Tract 9715, Klamath, OR",1773.0,567.0,610.0,242.0,226.0,46.0,33.0,49.0
14000US41035971600,"Census Tract 9716, Klamath, OR",1514.0,594.0,421.0,252.0,98.0,77.0,72.0,0.0
14000US41035971700,"Census Tract 9717, Klamath, OR",1445.0,593.0,472.0,189.0,164.0,0.0,20.0,7.0
14000US41035971800,"Census Tract 9718, Klamath, OR",1070.0,411.0,414.0,64.0,112.0,43.0,17.0,9.0
14000US41035971900,"Census Tract 9719, Klamath, OR",1548.0,538.0,507.0,154.0,196.0,107.0,0.0,46.0
14000US41035972000,"Census Tract 9720, Klamath, OR",1842.0,605.0,747.0,255.0,149.0,62.0,24.0,0.0
14000US41037960100,"Census Tract 9601, Lake, OR",1344.0,423.0,677.0,92.0,128.0,5.0,14.0,5.0
14000US41037960200,"Census Tract 9602, Lake, OR",2150.0,765.0,804.0,252.0,176.0,135.0,15.0,3.0
14000US41039000100,"Census Tract 1, Lane, OR",2338.0,507.0,1319.0,195.0,189.0,75.0,53.0,0.0
14000US41039000200,"Census Tract 2, Lane, OR",2021.0,303.0,976.0,263.0,221.0,162.0,77.0,19.0
14000US41039000300,"Census Tract 3, Lane, OR",894.0,141.0,455.0,122.0,55.0,66.0,40.0,15.0
14000US41039000402,"Census Tract 4.02, Lane, OR",1368.0,290.0,695.0,157.0,131.0,46.0,39.0,10.0
14000US41039000403,"Census Tract 4.03, Lane, OR",2256.0,510.0,933.0,360.0,282.0,138.0,33.0,0.0
14000US41039000404,"Census Tract 4.04, Lane, OR",1467.0,378.0,557.0,168.0,207.0,94.0,45.0,18.0
14000US41039000500,"Census Tract 5, Lane, OR",934.0,276.0,484.0,60.0,61.0,36.0,5.0,12.0
14000US41039000702,"Census Tract 7.02, Lane, OR",1126.0,337.0,555.0,102.0,58.0,45.0,2.0,27.0
14000US41039000705,"Census Tract 7.05, Lane, OR",1797.0,597.0,823.0,202.0,155.0,8.0,12.0,0.0
14000US41039000706,"Census Tract 7.06, Lane, OR",1197.0,373.0,688.0,75.0,16.0,20.0,8.0,17.0
14000US41039000707,"Census Tract 7.07, Lane, OR",1976.0,776.0,822.0,238.0,72.0,33.0,19.0,16.0
14000US41039000708,"Census Tract 7.08, Lane, OR",1075.0,322.0,469.0,174.0,60.0,0.0,0.0,50.0
14000US41039000800,"Census Tract 8, Lane, OR",606.0,102.0,306.0,55.0,106.0,27.0,0.0,10.0
14000US41039000902,"Census Tract 9.02, Lane, OR",1791.0,271.0,951.0,224.0,165.0,68.0,70.0,42.0
14000US41039000903,"Census Tract 9.03, Lane, OR",2010.0,372.0,918.0,301.0,299.0,49.0,36.0,35.0
14000US41039000904,"Census Tract 9.04, Lane, OR",1273.0,343.0,402.0,232.0,223.0,52.0,15.0,6.0
14000US41039001001,"Census Tract 10.01, Lane, OR",1026.0,238.0,404.0,220.0,122.0,31.0,11.0,0.0
14000US41039001002,"Census Tract 10.02, Lane, OR",1677.0,468.0,719.0,270.0,184.0,13.0,23.0,0.0
14000US41039001101,"Census Tract 11.01, Lane, OR",2276.0,343.0,1009.0,387.0,432.0,47.0,58.0,0.0
14000US41039001102,"Census Tract 11.02, Lane, OR",1362.0,390.0,482.0,188.0,173.0,67.0,42.0,20.0
14000US41039001201,"Census Tract 12.01, Lane, OR",1433.0,403.0,564.0,244.0,102.0,61.0,0.0,59.0
14000US41039001202,"Census Tract 12.02, Lane, OR",1762.0,635.0,582.0,215.0,113.0,176.0,18.0,23.0
14000US41039001301,"Census Tract 13.01, Lane, OR",1397.0,380.0,538.0,154.0,228.0,87.0,10.0,0.0
14000US41039001302,"Census Tract 13.02, Lane, OR",2109.0,588.0,722.0,376.0,205.0,179.0,30.0,9.0
14000US41039001400,"Census Tract 14, Lane, OR",987.0,144.0,527.0,98.0,119.0,49.0,45.0,5.0
14000US41039001500,"Census Tract 15, Lane, OR",1978.0,533.0,961.0,215.0,151.0,101.0,0.0,17.0
14000US41039001600,"Census Tract 16, Lane, OR",1980.0,281.0,908.0,366.0,295.0,97.0,14.0,19.0
14000US41039001700,"Census Tract 17, Lane, OR",2175.0,619.0,666.0,358.0,365.0,68.0,46.0,53.0
14000US41039001801,"Census Tract 18.01, Lane, OR",1962.0,214.0,698.0,427.0,375.0,135.0,52.0,61.0
14000US41039001803,"Census Tract 18.03, Lane, OR",1676.0,470.0,575.0,207.0,224.0,132.0,30.0,38.0
14000US41039001804,"Census Tract 18.04, Lane, OR",1366.0,280.0,471.0,257.0,178.0,82.0,81.0,17.0
14000US41039001902,"Census Tract 19.02, Lane, OR",2394.0,635.0,640.0,337.0,593.0,141.0,48.0,0.0
14000US41039001903,"Census Tract 19.03, Lane, OR",1094.0,206.0,370.0,240.0,130.0,80.0,59.0,9.0
14000US41039001904,"Census Tract 19.04, Lane, OR",2303.0,698.0,820.0,355.0,278.0,119.0,33.0,0.0
14000US41039002001,"Census Tract 20.01, Lane, OR",1444.0,473.0,527.0,205.0,170.0,52.0,9.0,8.0
14000US41039002002,"Census Tract 20.02, Lane, OR",2064.0,558.0,843.0,322.0,121.0,126.0,64.0,30.0
14000US41039002101,"Census Tract 21.01, Lane, OR",1099.0,385.0,315.0,178.0,177.0,32.0,0.0,12.0
14000US41039002102,"Census Tract 21.02, Lane, OR",2957.0,1310.0,926.0,298.0,136.0,159.0,80.0,48.0
14000US41039002201,"Census Tract 22.01, Lane, OR",1638.0,457.0,715.0,231.0,174.0,48.0,13.0,0.0
14000US41039002202,"Census Tract 22.02, Lane, OR",2950.0,972.0,1088.0,369.0,316.0,146.0,59.0,0.0
14000US41039002301,"Census Tract 23.01, Lane, OR",1621.0,451.0,557.0,269.0,230.0,79.0,15.0,20.0
14000US41039002302,"Census Tract 23.02, Lane, OR",1676.0,261.0,701.0,304.0,281.0,55.0,35.0,39.0
14000US41039002401,"Census Tract 24.01, Lane, OR",1564.0,358.0,660.0,209.0,210.0,115.0,7.0,5.0
14000US41039002403,"Census Tract 24.03, Lane, OR",1702.0,480.0,745.0,174.0,219.0,48.0,36.0,0.0
14000US41039002404,"Census Tract 24.04, Lane, OR",1616.0,412.0,587.0,333.0,169.0,50.0,55.0,10.0
14000US41039002501,"Census Tract 25.01, Lane, OR",1766.0,354.0,571.0,339.0,241.0,121.0,89.0,51.0
14000US41039002503,"Census Tract 25.03, Lane, OR",3108.0,728.0,1041.0,473.0,501.0,238.0,0.0,127.0
14000US41039002504,"Census Tract 25.04, Lane, OR",1141.0,289.0,320.0,169.0,226.0,67.0,31.0,39.0
14000US41039002600,"Census Tract 26, Lane, OR",2476.0,735.0,737.0,532.0,352.0,84.0,36.0,0.0
14000US41039002700,"Census Tract 27, Lane, OR",1594.0,331.0,553.0,248.0,280.0,48.0,106.0,28.0
14000US41039002800,"Census Tract 28, Lane, OR",1933.0,433.0,728.0,441.0,261.0,35.0,21.0,14.0
14000US41039002902,"Census Tract 29.02, Lane, OR",1741.0,611.0,594.0,259.0,156.0,94.0,9.0,18.0
14000US41039002903,"Census Tract 29.03, Lane, OR",1157.0,353.0,425.0,192.0,121.0,57.0,9.0,0.0
14000US41039002904,"Census Tract 29.04, Lane, OR",2036.0,969.0,690.0,194.0,158.0,25.0,0.0,0.0
14000US41039003000,"Census Tract 30, Lane, OR",2060.0,626.0,902.0,308.0,133.0,26.0,65.0,0.0
14000US41039003101,"Census Tract 31.01, Lane, OR",2385.0,661.0,909.0,313.0,293.0,94.0,91.0,24.0
14000US41039003102,"Census Tract 31.02, Lane, OR",3459.0,1255.0,1430.0,407.0,255.0,58.0,42.0,12.0
14000US41039003201,"Census Tract 32.01, Lane, OR",1253.0,352.0,502.0,175.0,210.0,0.0,14.0,0.0
14000US41039003202,"Census Tract 32.02, Lane, OR",1802.0,638.0,701.0,253.0,135.0,28.0,47.0,0.0
14000US41039003301,"Census Tract 33.01, Lane, OR",1292.0,326.0,460.0,235.0,175.0,46.0,23.0,27.0
14000US41039003302,"Census Tract 33.02, Lane, OR",1521.0,624.0,437.0,219.0,186.0,55.0,0.0,0.0
14000US41039003400,"Census Tract 34, Lane, OR",2002.0,584.0,638.0,387.0,193.0,99.0,76.0,25.0
14000US41039003500,"Census Tract 35, Lane, OR",1613.0,340.0,588.0,294.0,271.0,59.0,40.0,21.0
14000US41039003600,"Census Tract 36, Lane, OR",1631.0,596.0,557.0,172.0,201.0,97.0,0.0,8.0
14000US41039003700,"Census Tract 37, Lane, OR",706.0,170.0,237.0,112.0,136.0,33.0,18.0,0.0
14000US41039003800,"Census Tract 38, Lane, OR",3561.0,1585.0,997.0,559.0,314.0,106.0,0.0,0.0
14000US41039003900,"Census Tract 39, Lane, OR",1893.0,1215.0,384.0,155.0,102.0,10.0,9.0,18.0
14000US41039004000,"Census Tract 40, Lane, OR",1324.0,750.0,367.0,145.0,39.0,5.0,9.0,9.0
14000US41039004100,"Census Tract 41, Lane, OR",1701.0,396.0,692.0,264.0,104.0,183.0,9.0,53.0
14000US41039004200,"Census Tract 42, Lane, OR",1470.0,726.0,395.0,169.0,90.0,72.0,18.0,0.0
14000US41039004300,"Census Tract 43, Lane, OR",2812.0,853.0,949.0,410.0,349.0,119.0,49.0,83.0
14000US41039004401,"Census Tract 44.01, Lane, OR",2335.0,713.0,822.0,381.0,261.0,130.0,28.0,0.0
14000US41039004403,"Census Tract 44.03, Lane, OR",2490.0,967.0,814.0,428.0,93.0,161.0,4.0,23.0
14000US41039004404,"Census Tract 44.04, Lane, OR",1373.0,362.0,619.0,188.0,137.0,50.0,17.0,0.0
14000US41039004405,"Census Tract 44.05, Lane, OR",1738.0,325.0,842.0,213.0,231.0,127.0,0.0,0.0
14000US41039004501,"Census Tract 45.01, Lane, OR",1425.0,587.0,502.0,187.0,108.0,41.0,0.0,0.0
14000US41039004502,"Census Tract 45.02, Lane, OR",1719.0,843.0,485.0,215.0,157.0,14.0,0.0,5.0
14000US41039004600,"Census Tract 46, Lane, OR",1270.0,425.0,440.0,240.0,122.0,18.0,16.0,9.0
14000US41039004700,"Census Tract 47, Lane, OR",1686.0,410.0,736.0,228.0,198.0,85.0,19.0,10.0
14000US41039004800,"Census Tract 48, Lane, OR",2059.0,704.0,737.0,368.0,191.0,59.0,0.0,0.0
14000US41039004900,"Census Tract 49, Lane, OR",1692.0,428.0,631.0,238.0,267.0,88.0,0.0,40.0
14000US41039005000,"Census Tract 50, Lane, OR",2240.0,634.0,869.0,397.0,219.0,77.0,25.0,19.0
14000US41039005100,"Census Tract 51, Lane, OR",1518.0,609.0,557.0,205.0,71.0,43.0,12.0,21.0
14000US41039005200,"Census Tract 52, Lane, OR",1030.0,303.0,428.0,174.0,84.0,39.0,0.0,2.0
14000US41039005300,"Census Tract 53, Lane, OR",1014.0,263.0,448.0,113.0,142.0,38.0,10.0,0.0
14000US41039005400,"Census Tract 54, Lane, OR",2337.0,639.0,854.0,363.0,333.0,75.0,32.0,41.0
14000US41039990000,"Census Tract 9900, Lane, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41041950100,"Census Tract 9501, Lincoln, OR",1357.0,404.0,601.0,135.0,121.0,59.0,15.0,22.0
14000US41041950303,"Census Tract 9503.03, Lincoln, OR",716.0,179.0,437.0,42.0,40.0,5.0,13.0,0.0
14000US41041950304,"Census Tract 9503.04, Lincoln, OR",1645.0,674.0,606.0,146.0,108.0,48.0,63.0,0.0
14000US41041950400,"Census Tract 9504, Lincoln, OR",1745.0,678.0,694.0,139.0,110.0,80.0,21.0,23.0
14000US41041950601,"Census Tract 9506.01, Lincoln, OR",1179.0,400.0,629.0,66.0,75.0,9.0,0.0,0.0
14000US41041950602,"Census Tract 9506.02, Lincoln, OR",1202.0,466.0,466.0,208.0,45.0,13.0,4.0,0.0
14000US41041950800,"Census Tract 9508, Lincoln, OR",1636.0,616.0,727.0,168.0,57.0,30.0,38.0,0.0
14000US41041950900,"Census Tract 9509, Lincoln, OR",1502.0,386.0,469.0,352.0,124.0,147.0,24.0,0.0
14000US41041951000,"Census Tract 9510, Lincoln, OR",891.0,388.0,313.0,134.0,41.0,15.0,0.0,0.0
14000US41041951100,"Census Tract 9511, Lincoln, OR",777.0,263.0,363.0,53.0,45.0,46.0,0.0,7.0
14000US41041951200,"Census Tract 9512, Lincoln, OR",1009.0,249.0,610.0,94.0,32.0,11.0,11.0,2.0
14000US41041951300,"Census Tract 9513, Lincoln, OR",1007.0,240.0,524.0,116.0,53.0,34.0,40.0,0.0
14000US41041951400,"Census Tract 9514, Lincoln, OR",1172.0,277.0,428.0,203.0,161.0,67.0,32.0,4.0
14000US41041951500,"Census Tract 9515, Lincoln, OR",1316.0,353.0,684.0,120.0,91.0,68.0,0.0,0.0
14000US41041951600,"Census Tract 9516, Lincoln, OR",1532.0,533.0,662.0,172.0,95.0,50.0,11.0,9.0
14000US41041951700,"Census Tract 9517, Lincoln, OR",908.0,364.0,382.0,70.0,36.0,23.0,14.0,19.0
14000US41041951800,"Census Tract 9518, Lincoln, OR",1516.0,319.0,670.0,238.0,168.0,75.0,44.0,2.0
14000US41041990100,"Census Tract 9901, Lincoln, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41043020100,"Census Tract 201, Linn, OR",3922.0,752.0,1580.0,687.0,569.0,229.0,99.0,6.0
14000US41043020200,"Census Tract 202, Linn, OR",877.0,181.0,434.0,130.0,84.0,38.0,5.0,5.0
14000US41043020300,"Census Tract 203, Linn, OR",2839.0,643.0,1189.0,340.0,385.0,212.0,70.0,0.0
14000US41043020400,"Census Tract 204, Linn, OR",1858.0,811.0,497.0,277.0,152.0,68.0,53.0,0.0
14000US41043020500,"Census Tract 205, Linn, OR",1669.0,531.0,618.0,248.0,202.0,65.0,5.0,0.0
14000US41043020600,"Census Tract 206, Linn, OR",3324.0,905.0,1409.0,355.0,479.0,86.0,17.0,73.0
14000US41043020700,"Census Tract 207, Linn, OR",2156.0,592.0,541.0,476.0,243.0,180.0,108.0,16.0
14000US41043020801,"Census Tract 208.01, Linn, OR",1073.0,385.0,360.0,143.0,117.0,23.0,45.0,0.0
14000US41043020802,"Census Tract 208.02, Linn, OR",2449.0,651.0,714.0,526.0,215.0,200.0,143.0,0.0
14000US41043030100,"Census Tract 301, Linn, OR",2188.0,304.0,964.0,395.0,236.0,203.0,69.0,17.0
14000US41043030200,"Census Tract 302, Linn, OR",2461.0,614.0,922.0,328.0,295.0,116.0,140.0,46.0
14000US41043030300,"Census Tract 303, Linn, OR",876.0,104.0,451.0,119.0,123.0,37.0,37.0,5.0
14000US41043030401,"Census Tract 304.01, Linn, OR",2490.0,679.0,837.0,254.0,263.0,251.0,162.0,44.0
14000US41043030402,"Census Tract 304.02, Linn, OR",2713.0,708.0,1109.0,342.0,197.0,207.0,123.0,27.0
14000US41043030500,"Census Tract 305, Linn, OR",1729.0,386.0,724.0,291.0,190.0,59.0,45.0,34.0
14000US41043030600,"Census Tract 306, Linn, OR",2501.0,465.0,873.0,292.0,472.0,217.0,113.0,69.0
14000US41043030700,"Census Tract 307, Linn, OR",1600.0,358.0,750.0,172.0,208.0,82.0,20.0,10.0
14000US41043030800,"Census Tract 308, Linn, OR",3315.0,1069.0,1002.0,477.0,475.0,154.0,62.0,76.0
14000US41043030902,"Census Tract 309.02, Linn, OR",2759.0,511.0,1020.0,614.0,274.0,278.0,25.0,37.0
14000US41043030903,"Census Tract 309.03, Linn, OR",2514.0,838.0,1041.0,239.0,166.0,159.0,62.0,9.0
14000US41043030904,"Census Tract 309.04, Linn, OR",1717.0,439.0,605.0,198.0,268.0,151.0,11.0,45.0
14000US41045940000,"Census Tract 9400, Malheur, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41045970200,"Census Tract 9702, Malheur, OR",1813.0,523.0,602.0,275.0,147.0,103.0,146.0,17.0
14000US41045970300,"Census Tract 9703, Malheur, OR",1685.0,654.0,466.0,233.0,145.0,137.0,35.0,15.0
14000US41045970400,"Census Tract 9704, Malheur, OR",1698.0,456.0,459.0,293.0,308.0,136.0,9.0,37.0
14000US41045970500,"Census Tract 9705, Malheur, OR",1694.0,396.0,611.0,223.0,112.0,212.0,98.0,42.0
14000US41045970600,"Census Tract 9706, Malheur, OR",1518.0,377.0,568.0,199.0,173.0,83.0,66.0,52.0
14000US41045970700,"Census Tract 9707, Malheur, OR",660.0,208.0,199.0,68.0,60.0,102.0,18.0,5.0
14000US41045970900,"Census Tract 9709, Malheur, OR",1070.0,278.0,455.0,69.0,153.0,46.0,52.0,17.0
14000US41047000200,"Census Tract 2, Marion, OR",1292.0,694.0,463.0,63.0,55.0,0.0,0.0,17.0
14000US41047000300,"Census Tract 3, Marion, OR",1943.0,890.0,413.0,260.0,200.0,97.0,54.0,29.0
14000US41047000400,"Census Tract 4, Marion, OR",1759.0,387.0,422.0,326.0,361.0,88.0,129.0,46.0
14000US41047000501,"Census Tract 5.01, Marion, OR",1121.0,199.0,350.0,206.0,88.0,150.0,59.0,69.0
14000US41047000502,"Census Tract 5.02, Marion, OR",1705.0,451.0,402.0,233.0,365.0,73.0,76.0,105.0
14000US41047000600,"Census Tract 6, Marion, OR",1920.0,756.0,630.0,265.0,98.0,48.0,97.0,26.0
14000US41047000701,"Census Tract 7.01, Marion, OR",2049.0,598.0,540.0,394.0,213.0,106.0,38.0,160.0
14000US41047000900,"Census Tract 9, Marion, OR",2210.0,819.0,772.0,213.0,204.0,25.0,161.0,16.0
14000US41047001000,"Census Tract 10, Marion, OR",1556.0,448.0,460.0,236.0,240.0,108.0,64.0,0.0
14000US41047001100,"Census Tract 11, Marion, OR",2049.0,791.0,661.0,308.0,128.0,111.0,13.0,37.0
14000US41047001200,"Census Tract 12, Marion, OR",1664.0,512.0,708.0,191.0,179.0,68.0,0.0,6.0
14000US41047001300,"Census Tract 13, Marion, OR",1935.0,799.0,615.0,267.0,166.0,49.0,39.0,0.0
14000US41047001401,"Census Tract 14.01, Marion, OR",2350.0,523.0,1082.0,209.0,273.0,204.0,59.0,0.0
14000US41047001402,"Census Tract 14.02, Marion, OR",2212.0,605.0,794.0,306.0,342.0,91.0,40.0,34.0
14000US41047001501,"Census Tract 15.01, Marion, OR",1805.0,370.0,669.0,371.0,196.0,131.0,39.0,29.0
14000US41047001502,"Census Tract 15.02, Marion, OR",1764.0,341.0,593.0,348.0,305.0,99.0,26.0,52.0
14000US41047001503,"Census Tract 15.03, Marion, OR",1739.0,554.0,529.0,234.0,211.0,137.0,32.0,42.0
14000US41047001601,"Census Tract 16.01, Marion, OR",2715.0,497.0,881.0,469.0,444.0,285.0,133.0,6.0
14000US41047001602,"Census Tract 16.02, Marion, OR",3454.0,747.0,742.0,806.0,355.0,546.0,160.0,98.0
14000US41047001603,"Census Tract 16.03, Marion, OR",2297.0,385.0,741.0,314.0,468.0,256.0,39.0,94.0
14000US41047001604,"Census Tract 16.04, Marion, OR",2842.0,799.0,925.0,410.0,305.0,177.0,99.0,127.0
14000US41047001701,"Census Tract 17.01, Marion, OR",2430.0,854.0,634.0,219.0,420.0,73.0,159.0,71.0
14000US41047001702,"Census Tract 17.02, Marion, OR",1718.0,352.0,418.0,353.0,213.0,143.0,176.0,63.0
14000US41047001703,"Census Tract 17.03, Marion, OR",1522.0,326.0,597.0,104.0,183.0,134.0,49.0,129.0
14000US41047001801,"Census Tract 18.01, Marion, OR",2363.0,651.0,825.0,347.0,322.0,60.0,109.0,49.0
14000US41047001802,"Census Tract 18.02, Marion, OR",2507.0,367.0,644.0,561.0,607.0,115.0,100.0,113.0
14000US41047001803,"Census Tract 18.03, Marion, OR",1115.0,394.0,336.0,116.0,117.0,101.0,21.0,30.0
14000US41047002000,"Census Tract 20, Marion, OR",4305.0,1105.0,1732.0,623.0,624.0,88.0,112.0,21.0
14000US41047002101,"Census Tract 21.01, Marion, OR",1042.0,460.0,369.0,77.0,53.0,66.0,17.0,0.0
14000US41047002102,"Census Tract 21.02, Marion, OR",2526.0,818.0,843.0,341.0,406.0,53.0,25.0,40.0
14000US41047002201,"Census Tract 22.01, Marion, OR",845.0,274.0,258.0,131.0,105.0,40.0,30.0,7.0
14000US41047002202,"Census Tract 22.02, Marion, OR",2635.0,677.0,954.0,437.0,277.0,253.0,37.0,0.0
14000US41047002301,"Census Tract 23.01, Marion, OR",1250.0,265.0,479.0,183.0,204.0,83.0,36.0,0.0
14000US41047002303,"Census Tract 23.03, Marion, OR",2810.0,705.0,842.0,597.0,349.0,224.0,51.0,42.0
14000US41047002304,"Census Tract 23.04, Marion, OR",2540.0,584.0,1033.0,414.0,298.0,135.0,54.0,22.0
14000US41047002400,"Census Tract 24, Marion, OR",1491.0,308.0,729.0,193.0,141.0,85.0,14.0,21.0
14000US41047002501,"Census Tract 25.01, Marion, OR",3504.0,982.0,993.0,614.0,499.0,294.0,97.0,25.0
14000US41047002502,"Census Tract 25.02, Marion, OR",2046.0,418.0,904.0,248.0,172.0,191.0,83.0,30.0
