age_bracket,percent
0_4,0.04283030682529743
5_9,0.04984345648090169
10_14,0.046587351283656854
15_19,0.05347526612398247
20_24,0.08102692548528491
25_29,0.13287413901064496
30_34,0.09442705072010019
35_39,0.06524733876017533
40_44,0.05773324984345648
45_49,0.05309956167814652
50_54,0.056981840951784594
55_59,0.04057608015028178
60_64,0.07201001878522229
65_69,0.05535378835316218
70_74,0.035691922354414526
75_79,0.023168440826549782
80_84,0.018409517845961176
85_100,0.020663744520976832
