,name,Total,Family households,Family households:2-person household,Family households:3-person household,Family households:4-person household,Family households:5-person household,Family households:6-person household,Family households:7-or-more person household,Nonfamily households,Nonfamily households:1-person household,Nonfamily households:2-person household,Nonfamily households:3-person household,Nonfamily households:4-person household,Nonfamily households:5-person household,Nonfamily households:6-person household,Nonfamily households:7-or-more person household,Family households:1-person household,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
79500US5311611,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center PUMA, WA",50454.0,31857.0,12606.0,6950.0,6379.0,3149.0,1277.0,1496.0,18597.0,12756.0,4710.0,624.0,310.0,63.0,134.0,0.0,0,12756.0,17316.0,7574.0,6689.0,3212.0,1411.0,1496.0
79500US5311612,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island PUMA, WA",50368.0,32446.0,12438.0,8087.0,6039.0,3908.0,1272.0,702.0,17922.0,13987.0,2649.0,1200.0,40.0,46.0,0.0,0.0,0,13987.0,15087.0,9287.0,6079.0,3954.0,1272.0,702.0
79500US5311613,"King County (Southwest Central)--Kent City PUMA, WA",44559.0,32510.0,12480.0,6723.0,7183.0,2729.0,1162.0,2233.0,12049.0,9365.0,2170.0,376.0,0.0,138.0,0.0,0.0,0,9365.0,14650.0,7099.0,7183.0,2867.0,1162.0,2233.0
79500US5311614,"King County (Southwest)--Auburn City & Lakeland PUMA, WA",43665.0,29066.0,11365.0,6174.0,6659.0,2388.0,1300.0,1180.0,14599.0,11926.0,2416.0,186.0,71.0,0.0,0.0,0.0,0,11926.0,13781.0,6360.0,6730.0,2388.0,1300.0,1180.0
79500US5311615,"King County (Southeast)--Maple Valley, Covington & Enumclaw Cities PUMA, WA",44621.0,33809.0,16041.0,5633.0,6704.0,3243.0,1593.0,595.0,10812.0,8156.0,2375.0,231.0,50.0,0.0,0.0,0.0,0,8156.0,18416.0,5864.0,6754.0,3243.0,1593.0,595.0
79500US5311616,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill PUMA, WA",43013.0,34239.0,14078.0,7966.0,8299.0,3026.0,538.0,332.0,8774.0,7431.0,931.0,158.0,173.0,0.0,81.0,0.0,0,7431.0,15009.0,8124.0,8472.0,3026.0,619.0,332.0
79500US5311701,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities PUMA, WA",48266.0,32257.0,14429.0,7200.0,6356.0,2491.0,1210.0,571.0,16009.0,11932.0,3657.0,420.0,0.0,0.0,0.0,0.0,0,11932.0,18086.0,7620.0,6356.0,2491.0,1210.0,571.0
79500US5311702,"Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities PUMA, WA",50513.0,33231.0,14116.0,8004.0,7340.0,2317.0,1053.0,401.0,17282.0,12455.0,3630.0,493.0,630.0,74.0,0.0,0.0,0,12455.0,17746.0,8497.0,7970.0,2391.0,1053.0,401.0
79500US5311703,"Snohomish County (Central)--Everett City (Central & East) & Eastmont PUMA, WA",46875.0,28974.0,11678.0,7087.0,5880.0,2596.0,1310.0,423.0,17901.0,13764.0,3164.0,474.0,499.0,0.0,0.0,0.0,0,13764.0,14842.0,7561.0,6379.0,2596.0,1310.0,423.0
79500US5311704,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs PUMA, WA",49484.0,39877.0,15316.0,8101.0,10580.0,3866.0,1089.0,925.0,9607.0,7407.0,1810.0,172.0,218.0,0.0,0.0,0.0,0,7407.0,17126.0,8273.0,10798.0,3866.0,1089.0,925.0
79500US5311705,"Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities PUMA, WA",48340.0,35955.0,14531.0,8133.0,7669.0,4088.0,772.0,762.0,12385.0,8603.0,2532.0,653.0,524.0,73.0,0.0,0.0,0,8603.0,17063.0,8786.0,8193.0,4161.0,772.0,762.0
79500US5311706,"Snohomish County (North)--Marysville & Arlington Cities PUMA, WA",56737.0,41288.0,19007.0,9277.0,6428.0,4188.0,1246.0,1142.0,15449.0,12155.0,2668.0,392.0,234.0,0.0,0.0,0.0,0,12155.0,21675.0,9669.0,6662.0,4188.0,1246.0,1142.0
