,name,Total,Total_0_4,Total_5_9,Total_10_14,Total_15_19,Total_20_24,Total_25_29,Total_30_34,Total_35_39,Total_40_44,Total_45_49,Total_50_54,Total_55_59,Total_60_64,Total_65_69,Total_70_74,Total_75_79,Total_80_84,Total_85up
79500US3400305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA, NJ",106825.0,5171.0,8269.0,8338.0,6911.0,4806.0,4704.0,4502.0,4811.0,7711.0,6102.0,9091.0,9654.0,7217.0,5397.0,5111.0,3300.0,2110.0,3620.0
79500US3400306,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA, NJ",102504.0,4513.0,6616.0,7601.0,8765.0,5975.0,3650.0,4568.0,5167.0,5693.0,7481.0,8387.0,10237.0,7942.0,4996.0,4065.0,2377.0,2157.0,2314.0
79500US3400308,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs PUMA, NJ",102091.0,5431.0,6831.0,8752.0,7284.0,4509.0,2855.0,3235.0,5302.0,7093.0,8268.0,8215.0,7915.0,7082.0,5407.0,4285.0,3124.0,2327.0,4176.0
79500US3400503,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs PUMA, NJ",103289.0,5425.0,4360.0,5746.0,5786.0,7874.0,5744.0,5966.0,5914.0,5859.0,5329.0,8607.0,8387.0,7371.0,7204.0,4905.0,4036.0,2629.0,2147.0
79500US3400601,"Hudson County (Central)--Jersey City (North) PUMA, NJ",140425.0,10180.0,6572.0,6448.0,4378.0,8644.0,19762.0,19233.0,16378.0,10115.0,7355.0,6290.0,6650.0,5538.0,4406.0,3238.0,2294.0,1105.0,1839.0
79500US3400602,"Hudson County (Central)--Jersey City (South) PUMA, NJ",117016.0,9970.0,7012.0,8400.0,7829.0,8340.0,9230.0,10198.0,7675.0,7506.0,6681.0,8114.0,5244.0,6912.0,5270.0,3449.0,2895.0,1239.0,1052.0
79500US3400701,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns PUMA, NJ",145378.0,6095.0,6311.0,6635.0,6932.0,7515.0,13409.0,12245.0,9838.0,10966.0,11974.0,11473.0,8909.0,10360.0,7666.0,5055.0,3824.0,2887.0,3284.0
79500US3400702,"Hudson County (Northeast)--Union City & Hoboken Cities PUMA, NJ",139139.0,11194.0,7336.0,6403.0,6397.0,8822.0,19426.0,17593.0,13976.0,9805.0,6834.0,6783.0,6909.0,5297.0,3080.0,2933.0,2514.0,2266.0,1571.0
79500US3400703,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA, NJ",134103.0,9486.0,8371.0,8248.0,7164.0,7342.0,8780.0,12964.0,11891.0,8759.0,9118.0,7728.0,7665.0,8536.0,5467.0,5043.0,2837.0,1725.0,2979.0
79500US3400901,"Middlesex County (Southeast) PUMA, NJ",121742.0,4609.0,5077.0,8893.0,7136.0,4512.0,5204.0,5309.0,8291.0,7500.0,10253.0,8764.0,9596.0,8493.0,8563.0,6513.0,4961.0,3011.0,5057.0
79500US3400905,"Middlesex County (Northeast)--Carteret Borough PUMA, NJ",114176.0,7749.0,5987.0,6886.0,4913.0,5071.0,10454.0,9221.0,7525.0,6313.0,7125.0,7821.0,8757.0,7098.0,6629.0,3622.0,3079.0,3076.0,2850.0
79500US3400907,"Middlesex County (East Central)--Perth Amboy City & Sayreville Borough PUMA, NJ",110285.0,6205.0,7483.0,6043.0,8187.0,6778.0,7733.0,7290.0,7369.0,7299.0,7488.0,7597.0,7649.0,7216.0,6507.0,3033.0,1881.0,2188.0,2339.0
79500US3401101,"Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA, NJ",102239.0,3933.0,4212.0,5120.0,5708.0,5059.0,8381.0,6100.0,4510.0,4310.0,6143.0,9281.0,10564.0,7213.0,6634.0,4561.0,3347.0,2951.0,4212.0
79500US3401105,"Monmouth County (Northwest)--Keansburg Borough PUMA, NJ",105691.0,4563.0,5732.0,8293.0,5909.0,6559.0,4878.0,5216.0,6659.0,8358.0,6402.0,8283.0,9344.0,7831.0,5753.0,5314.0,2237.0,1825.0,2535.0
79500US3401600,"Sussex County PUMA, NJ",141195.0,6699.0,6920.0,8580.0,9121.0,8478.0,7605.0,8210.0,7876.0,7837.0,9975.0,11639.0,12508.0,11985.0,9372.0,5281.0,4342.0,2820.0,1947.0
79500US3401800,"Union County (Northeast)--Elizabeth City PUMA, NJ",128882.0,10339.0,10669.0,9882.0,8988.0,8762.0,10684.0,9751.0,10123.0,9071.0,9553.0,6763.0,5252.0,6319.0,4264.0,3731.0,2104.0,1486.0,1141.0
79500US3401904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA, NJ",111972.0,6328.0,7415.0,6090.0,5504.0,7555.0,7431.0,8192.0,7901.0,6539.0,7586.0,7227.0,8428.0,7754.0,5063.0,4284.0,4131.0,1215.0,3329.0
79500US3600100,"St. Lawrence County PUMA, NY",108047.0,5341.0,6234.0,6171.0,9927.0,8883.0,6324.0,6043.0,5252.0,6345.0,6568.0,7505.0,7759.0,7227.0,5466.0,5265.0,2806.0,2381.0,2550.0
79500US3600200,"Clinton, Franklin, Essex & Hamilton Counties PUMA, NY",171752.0,8212.0,8292.0,8545.0,10823.0,13099.0,11561.0,11263.0,10453.0,8928.0,10796.0,11802.0,13668.0,12658.0,10391.0,8325.0,5583.0,4043.0,3310.0
79500US3600300,"Warren & Washington Counties PUMA, NY",125462.0,5737.0,7112.0,5646.0,7235.0,6393.0,7606.0,6775.0,8175.0,6773.0,8154.0,9544.0,9527.0,10706.0,8506.0,6772.0,3580.0,3333.0,3888.0
79500US3600401,"Herkimer (North & Central) & Oneida (Outer) Counties PUMA, NY",114271.0,5772.0,6280.0,7302.0,6918.0,6588.0,6612.0,5644.0,5955.0,6261.0,6972.0,8123.0,8737.0,9175.0,8284.0,5808.0,3736.0,3055.0,3049.0
79500US3600402,"Oneida County (Central)--Greater Utica & Rome Cities PUMA, NY",159205.0,8881.0,9820.0,9888.0,10889.0,9898.0,10951.0,12262.0,8679.0,8454.0,9345.0,10521.0,10358.0,11148.0,7623.0,6641.0,4854.0,3926.0,5067.0
79500US3600403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA, NY",108780.0,4765.0,5010.0,5119.0,9114.0,9742.0,5489.0,5849.0,5697.0,4914.0,6267.0,7558.0,8145.0,8233.0,7940.0,5448.0,4157.0,2656.0,2677.0
79500US3600500,"Jefferson & Lewis Counties PUMA, NY",138202.0,10201.0,9281.0,8295.0,8136.0,12712.0,11873.0,9300.0,8908.0,6883.0,7748.0,7676.0,7925.0,8632.0,6945.0,5186.0,3656.0,2671.0,2174.0
79500US3600600,"Oswego County PUMA, NY",117898.0,6162.0,6045.0,7534.0,9102.0,8771.0,7912.0,6932.0,7399.0,5175.0,7352.0,8751.0,9824.0,7490.0,6710.0,4989.0,3262.0,2779.0,1709.0
79500US3600701,"Onondaga County (Central)--Syracuse City PUMA, NY",142740.0,8942.0,10093.0,7465.0,15192.0,15751.0,12877.0,9784.0,8428.0,6869.0,8548.0,7043.0,7964.0,7501.0,5681.0,3519.0,2937.0,1697.0,2449.0
79500US3600702,"Onondaga County (North) PUMA, NY",122533.0,6233.0,7665.0,6183.0,7477.0,6426.0,7315.0,7336.0,6944.0,8391.0,7108.0,9721.0,9921.0,9145.0,7171.0,6968.0,3280.0,2572.0,2677.0
79500US3600703,"Onondaga County (Central)--Syracuse City (Outer) PUMA, NY",161480.0,9817.0,9718.0,9788.0,8854.0,9096.0,8287.0,11374.0,10196.0,8114.0,9919.0,11182.0,10642.0,12921.0,8444.0,7461.0,6062.0,4053.0,5552.0
79500US3600704,"Cayuga & Onondaga (South) Counties PUMA, NY",112201.0,5472.0,6352.0,5399.0,6459.0,5468.0,7162.0,6942.0,6487.0,5833.0,7037.0,8126.0,9998.0,8800.0,8099.0,5460.0,2907.0,3184.0,3016.0
79500US3600800,"Wayne & Seneca Counties PUMA, NY",124364.0,6984.0,6224.0,8496.0,6808.0,6705.0,7209.0,7366.0,6228.0,7547.0,7785.0,9068.0,10204.0,9753.0,6893.0,6967.0,4898.0,2444.0,2785.0
79500US3600901,"Monroe County (East) PUMA, NY",132417.0,6450.0,6392.0,6103.0,6693.0,4620.0,7415.0,8991.0,6819.0,7491.0,9163.0,11239.0,9649.0,12306.0,9050.0,7134.0,4757.0,2768.0,5377.0
79500US3600902,"Monroe County (Central)--Rochester City (East) PUMA, NY",104804.0,6690.0,5718.0,7895.0,5642.0,7619.0,13306.0,9007.0,7778.0,5637.0,5896.0,5950.0,5621.0,5699.0,4022.0,3347.0,1691.0,1722.0,1564.0
79500US3600903,"Monroe County (Central)--Rochester City (West) PUMA, NY",101150.0,4904.0,6706.0,6667.0,8573.0,12406.0,9826.0,7627.0,5217.0,5004.0,5901.0,5454.0,6747.0,5041.0,4569.0,2684.0,1542.0,1287.0,995.0
79500US3600904,"Monroe County (Central)--Greece & Gates Towns PUMA, NY",124185.0,8415.0,7921.0,7686.0,6174.0,6412.0,7648.0,8899.0,7344.0,7564.0,6621.0,8169.0,7399.0,9508.0,8175.0,5650.0,4216.0,2910.0,3474.0
79500US3600905,"Monroe County (North & West) PUMA, NY",107550.0,6550.0,6588.0,5512.0,8282.0,6585.0,5761.0,7226.0,6738.0,5822.0,5985.0,7601.0,7812.0,8869.0,6100.0,4293.0,4235.0,1718.0,1873.0
79500US3600906,"Monroe County (South) PUMA, NY",172368.0,7556.0,8427.0,10741.0,14099.0,13820.0,10529.0,8425.0,10705.0,8925.0,11264.0,10938.0,10822.0,13160.0,8108.0,9712.0,7034.0,3700.0,4403.0
79500US3601000,"Genesee & Orleans Counties PUMA, NY",98123.0,5192.0,5364.0,5569.0,5195.0,5845.0,6935.0,6283.0,5933.0,5093.0,6496.0,7120.0,8013.0,7382.0,5590.0,4484.0,2976.0,2054.0,2599.0
79500US3601101,"Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA, NY",103732.0,5866.0,4848.0,5770.0,4426.0,6331.0,6709.0,6999.0,6516.0,4051.0,6509.0,8108.0,7563.0,9992.0,7838.0,3957.0,3029.0,2629.0,2591.0
79500US3601102,"Niagara County (North & East) PUMA, NY",106701.0,5023.0,5353.0,7451.0,8252.0,6005.0,6353.0,5523.0,6214.0,6600.0,6496.0,7332.0,7226.0,9104.0,4971.0,6268.0,3361.0,1960.0,3209.0
79500US3601201,"Erie County (Northwest) PUMA, NY",103168.0,4983.0,5294.0,4750.0,4971.0,4528.0,8499.0,7178.0,5797.0,4252.0,6776.0,7667.0,7549.0,8338.0,6522.0,5969.0,3576.0,2565.0,3954.0
79500US3601202,"Erie County (North Central) PUMA, NY",125648.0,5156.0,6030.0,6636.0,12390.0,11046.0,5671.0,6096.0,7347.0,6799.0,7477.0,7951.0,8203.0,7215.0,7496.0,7272.0,4189.0,3604.0,5070.0
79500US3601203,"Erie County (Northeast) PUMA, NY",113383.0,5724.0,5957.0,7481.0,6350.0,5938.0,5712.0,6045.0,6564.0,5667.0,7386.0,9581.0,10374.0,9330.0,6306.0,5372.0,3305.0,3434.0,2857.0
79500US3601204,"Erie County (Central) PUMA, NY",151471.0,7195.0,8297.0,6534.0,8522.0,9247.0,13119.0,11036.0,10126.0,7625.0,9475.0,9321.0,11013.0,10486.0,8479.0,6755.0,6404.0,3530.0,4307.0
79500US3601205,"Erie County (West Central)--Buffalo City (East) PUMA, NY",140348.0,10155.0,9077.0,8983.0,9429.0,8536.0,10533.0,12262.0,8208.0,9542.0,7306.0,8117.0,9958.0,8834.0,6160.0,5158.0,3546.0,2208.0,2336.0
79500US3601206,"Erie County (West Central)--Buffalo City (West) PUMA, NY",115974.0,8067.0,7795.0,6298.0,9067.0,11026.0,14992.0,9588.0,7442.0,5530.0,6329.0,5314.0,5349.0,6620.0,4580.0,3484.0,1636.0,1126.0,1731.0
79500US3601207,"Erie County (South) PUMA, NY",169727.0,8926.0,9087.0,10253.0,9285.0,7689.0,9517.0,11275.0,9316.0,8782.0,10609.0,13472.0,15426.0,13805.0,10089.0,8113.0,6677.0,3690.0,3716.0
79500US3601300,"Livingston & Wyoming Counties PUMA, NY",103312.0,4776.0,5317.0,5008.0,8177.0,7723.0,6466.0,6010.0,5896.0,5730.0,6678.0,7509.0,8115.0,7483.0,5725.0,5098.0,2966.0,2564.0,2071.0
79500US3601400,"Ontario & Yates Counties PUMA, NY",134705.0,7037.0,7832.0,7614.0,8624.0,8934.0,7456.0,7340.0,7692.0,6713.0,8581.0,9657.0,10344.0,10063.0,9171.0,6574.0,4509.0,3349.0,3215.0
79500US3601500,"Madison & Cortland Counties PUMA, NY",118618.0,6292.0,6982.0,5684.0,10954.0,11034.0,6272.0,6239.0,4995.0,7023.0,6906.0,8213.0,8970.0,8170.0,7705.0,4490.0,4355.0,1886.0,2448.0
79500US3601600,"Fulton & Montgomery Counties PUMA, NY",103046.0,5510.0,5589.0,6357.0,6714.0,5691.0,6113.0,6689.0,5120.0,6346.0,6757.0,7342.0,6853.0,8246.0,5932.0,5264.0,3546.0,2042.0,2935.0
79500US3601700,"Schenectady County--Schenectady City PUMA, NY",155350.0,8710.0,8354.0,10455.0,10608.0,11470.0,8876.0,9112.0,10618.0,9634.0,8990.0,10457.0,9945.0,11269.0,7779.0,7057.0,3932.0,3770.0,4314.0
79500US3601801,"Saratoga County (South & Central) PUMA, NY",107167.0,5717.0,5121.0,5581.0,7623.0,7127.0,7982.0,6944.0,6808.0,5357.0,5926.0,8960.0,8730.0,6470.0,7039.0,4738.0,2558.0,2470.0,2016.0
79500US3601802,"Saratoga County (Outer) PUMA, NY",122996.0,6154.0,6786.0,7670.0,8116.0,6991.0,5049.0,6510.0,7777.0,8296.0,10245.0,9368.0,10241.0,7764.0,6109.0,6780.0,4802.0,2278.0,2060.0
79500US3601900,"Rensselaer County--Troy City PUMA, NY",159442.0,8115.0,8189.0,9280.0,11542.0,11114.0,11704.0,10704.0,10325.0,8353.0,9709.0,10850.0,11897.0,11103.0,9229.0,6778.0,4248.0,2570.0,3732.0
79500US3602001,"Albany County (East Central)--Albany City PUMA, NY",105537.0,5380.0,5211.0,5458.0,9312.0,13739.0,8284.0,7868.0,7256.0,4798.0,5485.0,6765.0,5388.0,5990.0,4457.0,3515.0,1793.0,2495.0,2343.0
79500US3602002,"Albany County (Outside Albany City) PUMA, NY",201580.0,9513.0,8703.0,11717.0,14780.0,17822.0,12215.0,12026.0,12743.0,9986.0,12103.0,13590.0,14378.0,14291.0,13129.0,8904.0,6940.0,4033.0,4707.0
79500US3602100,"Columbia & Greene Counties PUMA, NY",107407.0,4780.0,4298.0,5277.0,6406.0,5421.0,6597.0,5627.0,5883.0,5600.0,6850.0,7961.0,8694.0,9013.0,8976.0,5694.0,4175.0,2800.0,3355.0
79500US3602201,"Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA, NY",122802.0,5751.0,6367.0,6012.0,12011.0,13030.0,8830.0,7260.0,6060.0,6468.0,6919.0,7258.0,7275.0,7968.0,5896.0,5232.0,3596.0,2820.0,4049.0
79500US3602202,"Broome (Outer West) & Tioga Counties PUMA, NY",103571.0,5593.0,5861.0,5379.0,5078.0,6265.0,5530.0,4771.0,6565.0,6169.0,5517.0,7327.0,9948.0,8079.0,6388.0,5715.0,3694.0,2432.0,3260.0
79500US3602203,"Chenango, Delaware & Broome (East) Counties PUMA, NY",105909.0,5227.0,5948.0,6548.0,6131.0,5470.0,5404.0,5924.0,4695.0,5322.0,6316.0,7148.0,8122.0,9180.0,7472.0,6484.0,4737.0,3339.0,2442.0
79500US3602300,"Tompkins County PUMA, NY",102793.0,4421.0,4151.0,3946.0,13231.0,17285.0,7268.0,5894.0,5980.0,4525.0,4871.0,5609.0,4164.0,7239.0,4143.0,4443.0,2144.0,1440.0,2039.0
79500US3602401,"Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA, NY",101953.0,5804.0,7731.0,5547.0,5964.0,5759.0,6031.0,6357.0,7301.0,4912.0,6027.0,7133.0,8118.0,6371.0,6505.0,4482.0,3468.0,2370.0,2073.0
79500US3602402,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA, NY",96979.0,5066.0,5428.0,4915.0,5542.0,5190.0,5834.0,4720.0,5396.0,5171.0,6198.0,6772.0,7947.0,8029.0,7041.0,4917.0,4175.0,2260.0,2378.0
79500US3602500,"Cattaraugus & Allegany Counties PUMA, NY",123270.0,6384.0,6433.0,8146.0,9770.0,8990.0,6327.0,6733.0,6714.0,6519.0,7155.0,8237.0,9072.0,9104.0,7528.0,6276.0,4679.0,2645.0,2558.0
79500US3602600,"Chautauqua County PUMA, NY",127939.0,6821.0,6837.0,7436.0,8779.0,7752.0,8090.0,7345.0,7770.0,5989.0,7331.0,8289.0,10433.0,9480.0,8148.0,6120.0,4837.0,2574.0,3908.0
79500US3602701,"Sullivan & Ulster (West) Counties PUMA, NY",108518.0,5491.0,5286.0,6848.0,7207.0,4640.0,6068.0,5429.0,7047.0,6245.0,6979.0,7944.0,8345.0,8934.0,6720.0,6312.0,4537.0,2461.0,2025.0
79500US3602702,"Ulster County (East) PUMA, NY",145579.0,6276.0,7183.0,7631.0,8072.0,11923.0,9815.0,9671.0,9752.0,6550.0,9521.0,10567.0,10778.0,10572.0,9045.0,6699.0,5263.0,2771.0,3490.0
79500US3602801,"Dutchess County (North & East) PUMA, NY",127417.0,5662.0,5895.0,7644.0,10497.0,8332.0,5232.0,6716.0,5646.0,7537.0,9118.0,10882.0,10713.0,9406.0,6908.0,6557.0,4030.0,3175.0,3467.0
79500US3602802,"Dutchess County (Southwest) PUMA, NY",166301.0,7755.0,8862.0,8507.0,10836.0,13469.0,12167.0,10751.0,9618.0,11155.0,9977.0,11291.0,11957.0,12520.0,9539.0,6213.0,5161.0,3502.0,3021.0
79500US3602901,"Orange County (Northeast)--Greater Newburgh City PUMA, NY",121242.0,6001.0,8222.0,8347.0,9175.0,9344.0,8365.0,8091.0,7333.0,7287.0,8235.0,8490.0,7864.0,7692.0,5787.0,3758.0,2425.0,2466.0,2360.0
79500US3602902,"Orange County (Northwest) PUMA, NY",126039.0,7932.0,6796.0,10215.0,7725.0,5994.0,8286.0,8052.0,8289.0,6866.0,9204.0,10332.0,9462.0,8724.0,6692.0,4625.0,2847.0,1830.0,2168.0
79500US3602903,"Orange County (Southeast) PUMA, NY",134670.0,11169.0,10176.0,10854.0,12336.0,12425.0,6709.0,5883.0,7269.0,8355.0,7751.0,8395.0,7445.0,7470.0,5964.0,5087.0,2812.0,2041.0,2529.0
79500US3603001,"Rockland County (North)--New City & Congers PUMA, NY",104675.0,6639.0,5113.0,6988.0,5440.0,5879.0,6262.0,4990.0,6508.0,6027.0,7339.0,7118.0,7882.0,7591.0,7158.0,5386.0,3212.0,3043.0,2100.0
79500US3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA, NY",105114.0,5319.0,5184.0,6621.0,6792.0,8459.0,6544.0,5305.0,5935.0,3824.0,6669.0,9476.0,7205.0,7526.0,5243.0,4059.0,2648.0,3622.0,4683.0
79500US3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA, NY",115906.0,14390.0,14016.0,12269.0,11580.0,7461.0,6688.0,7012.0,6631.0,7518.0,4904.0,4192.0,4749.0,4541.0,3886.0,2221.0,1549.0,1206.0,1093.0
79500US3603101,"Putnam County PUMA, NY",102246.0,4456.0,5541.0,5597.0,7089.0,6135.0,5456.0,6330.0,5578.0,5407.0,7790.0,8524.0,7835.0,8171.0,6378.0,4727.0,3823.0,1626.0,1783.0
79500US3603102,"Westchester County (Northwest) PUMA, NY",149522.0,8928.0,7122.0,8198.0,9347.0,9673.0,8595.0,9142.0,11200.0,7779.0,9855.0,11357.0,10290.0,11565.0,8561.0,6555.0,4351.0,2972.0,4032.0
79500US3603103,"Westchester County (Northeast) PUMA, NY",134317.0,7802.0,8753.0,8755.0,9936.0,7230.0,4853.0,6147.0,7001.0,7089.0,11310.0,11095.0,10690.0,9924.0,7417.0,6975.0,3800.0,2601.0,2939.0
79500US3603104,"Westchester County (Southeast) PUMA, NY",119252.0,6457.0,8830.0,10592.0,10048.0,8740.0,3540.0,6522.0,7384.0,10250.0,9421.0,7298.0,6705.0,6431.0,4596.0,3336.0,3364.0,2272.0,3466.0
79500US3603105,"Westchester County (Central)--White Plains City PUMA, NY",166030.0,10113.0,8659.0,9648.0,9149.0,9798.0,9424.0,9455.0,9837.0,11721.0,11139.0,13066.0,11436.0,10455.0,8738.0,9342.0,5458.0,3856.0,4736.0
79500US3603106,"Westchester County (Southwest)--Yonkers City PUMA, NY",199646.0,10056.0,9984.0,11179.0,11441.0,12916.0,14936.0,15609.0,13623.0,9590.0,13309.0,14878.0,15785.0,12171.0,9448.0,8616.0,7169.0,4319.0,4617.0
79500US3603107,"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, NY",195491.0,10381.0,13082.0,13815.0,13387.0,12253.0,13528.0,9207.0,13427.0,13989.0,12171.0,13252.0,14187.0,12254.0,8041.0,6037.0,5955.0,3920.0,6605.0
79500US3603201,"Nassau County (Northwest)--North Hempstead Town (North) PUMA, NY",110306.0,6655.0,9027.0,7292.0,6216.0,4240.0,4573.0,5628.0,6629.0,7233.0,7724.0,7715.0,8201.0,6883.0,5229.0,6598.0,3779.0,2666.0,4018.0
79500US3603202,"Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA, NY",110117.0,3006.0,6998.0,5553.0,7902.0,8773.0,5561.0,4879.0,4354.0,4695.0,7275.0,8824.0,8773.0,9402.0,6177.0,5863.0,4230.0,3027.0,4825.0
79500US3603203,"Nassau County (East Central)--Oyster Bay Town (Central) PUMA, NY",104854.0,4423.0,6713.0,5781.0,6784.0,7950.0,6895.0,4867.0,6029.0,5212.0,6696.0,7360.0,10105.0,8133.0,4551.0,4418.0,2550.0,2420.0,3967.0
79500US3603204,"Nassau County (West Central)--North Hempstead Town (South) PUMA, NY",120814.0,6499.0,6612.0,8184.0,7800.0,8012.0,6041.0,7355.0,8653.0,8325.0,8659.0,8567.0,8702.0,8855.0,6178.0,4384.0,3034.0,2430.0,2524.0
79500US3603205,"Nassau County (West Central)--Hempstead Town (Northwest) PUMA, NY",123607.0,6701.0,5339.0,7879.0,10351.0,8007.0,8531.0,7073.0,6821.0,6316.0,9623.0,11812.0,7505.0,8252.0,6733.0,4760.0,3394.0,2225.0,2285.0
79500US3603206,"Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA, NY",154009.0,11619.0,10339.0,7364.0,9715.0,12850.0,10481.0,13084.0,11805.0,9567.0,8513.0,10606.0,8261.0,7693.0,7346.0,5863.0,3188.0,3168.0,2547.0
79500US3603207,"Nassau County (Central)--Hempstead Town (Northeast) PUMA, NY",114246.0,8021.0,4757.0,7563.0,5164.0,7134.0,6874.0,5757.0,6449.0,8055.0,6681.0,8743.0,9149.0,7972.0,6853.0,4553.0,4179.0,1881.0,4461.0
79500US3603208,"Nassau County (Southeast)--Oyster Bay Town (South) PUMA, NY",110646.0,4734.0,7148.0,6609.0,7798.0,6320.0,6501.0,6310.0,5660.0,6379.0,8384.0,7785.0,8078.0,8751.0,6577.0,5018.0,3865.0,1851.0,2878.0
79500US3603209,"Nassau County (Central)--Hempstead Town (East Central) PUMA, NY",92965.0,5058.0,5892.0,6632.0,4996.0,4556.0,3290.0,5750.0,5883.0,6106.0,6465.0,7226.0,7355.0,6742.0,5486.0,4362.0,2829.0,1959.0,2378.0
79500US3603210,"Nassau County (South Central)--Hempstead Town (Southeast) PUMA, NY",102135.0,5326.0,6303.0,6039.0,6438.0,6677.0,6225.0,4562.0,7205.0,7138.0,6343.0,6867.0,7454.0,6794.0,6657.0,3887.0,2705.0,2748.0,2767.0
79500US3603211,"Nassau County (West Central)--Hempstead Town (West Central) PUMA, NY",112283.0,5664.0,3935.0,8402.0,7175.0,6691.0,8869.0,5163.0,4724.0,7451.0,7877.0,7759.0,8770.0,9341.0,5966.0,5662.0,3269.0,1650.0,3915.0
79500US3603212,"Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA, NY",102091.0,6570.0,6161.0,7289.0,5763.0,5060.0,7658.0,7169.0,7191.0,5385.0,5512.0,6043.0,8068.0,5625.0,4485.0,5357.0,4287.0,1850.0,2618.0
79500US3603301,"Suffolk County (Northwest)--Huntington Town (North) PUMA, NY",101722.0,4923.0,5668.0,6175.0,5904.0,6618.0,4998.0,4741.0,4892.0,5513.0,6582.0,10385.0,9846.0,7312.0,5445.0,4635.0,3388.0,2631.0,2066.0
79500US3603302,"Suffolk County (Northwest)--Huntington Town (South) PUMA, NY",99824.0,5502.0,4315.0,5683.0,6497.0,5383.0,4902.0,4942.0,4742.0,4508.0,8387.0,7905.0,7668.0,8471.0,5495.0,4973.0,4775.0,3081.0,2595.0
