age_bracket,percent
0_4,0.07377777715958027
5_9,0.06895606841220915
10_14,0.06773273281627294
15_19,0.06820495843858146
20_24,0.07861687271189646
25_29,0.08461740683454438
30_34,0.07326312773320574
35_39,0.06592798246297306
40_44,0.06058606051164499
45_49,0.06381305150945286
50_54,0.06517200418396074
55_59,0.05774922941680483
60_64,0.05024369345811032
65_69,0.03847352198248523
70_74,0.02933293088675487
75_79,0.02287964436333693
80_84,0.0150048126676088
85_100,0.015648124450576964
