age_bracket,percent
0_4,0.04894210036263844
5_9,0.03858117710477311
10_14,0.03617257179261002
15_19,0.04208688620993825
20_24,0.07030530236205038
25_29,0.11845903165735568
30_34,0.10608031951386847
35_39,0.07914461432911889
40_44,0.06452268940507694
45_49,0.0635107321376066
50_54,0.06134592766833284
55_59,0.05763133392139567
60_64,0.05556637753601882
65_69,0.04873689111045771
70_74,0.037991889640301875
75_79,0.02725668920905616
80_84,0.0197460305792414
85_100,0.02391943546015878
